Event,Driver,Trip,Starttime,Endtime,AvgHeadway
286.0,,,,,0.639216988
287.0,,,,,0.9178437157635468
288.0,,,,,1.0242461243243244
289.0,,,,,1.1980074080203045
290.0,,,,,1.0315227572727272
291.0,,,,,1.2973330270949721
292.0,,,,,0.9596515992537311
293.0,,,,,1.502533729647059
294.0,,,,,0.9638864992063491
295.0,,,,,1.0316671477134147
296.0,,,,,1.3795486813163482
297.0,,,,,0.8355895777631579
298.0,,,,,1.1226031955882352
299.0,,,,,1.2091524942307692
300.0,,,,,0.600760025862069
301.0,,,,,0.5637862768115942
302.0,,,,,0.9098396885245903
303.0,,,,,0.7447090409181636
304.0,,,,,0.8259980064516128
305.0,,,,,0.5017591456621006
306.0,,,,,1.1965434770949719
307.0,,,,,1.3818362526881718
308.0,,,,,1.1786080854999996
309.0,,,,,0.6318602246575342
310.0,,,,,1.1013124278393351
311.0,,,,,1.1562705686567163
312.0,,,,,0.7831773833333334
313.0,,,,,0.8543860398390343
314.0,,,,,0.7888319602310232
315.0,,,,,1.0359226072429908
316.0,,,,,1.236958019148936
317.0,,,,,0.9238295857943924
318.0,,,,,0.9920251124620061
319.0,,,,,1.2177990754010695
320.0,,,,,1.032388042160279
321.0,,,,,1.0451225388185654
322.0,,,,,0.6079798786885245
323.0,,,,,0.7105096148282098
324.0,,,,,0.5895772666666667
325.0,,,,,0.7725427368421053
326.0,,,,,1.6621873781651375
327.0,,,,,0.8961152084415585
328.0,,,,,0.614799456451613
329.0,,,,,0.7137877835294117
330.0,,,,,0.5167138355450237
331.0,,,,,0.6454493356521739
332.0,,,,,0.74729475
333.0,,,,,1.00004761443299
334.0,,,,,0.7442465981308409
335.0,,,,,1.1576255889908258
336.0,,,,,0.49396465454545446
337.0,,,,,0.9606314059800665
338.0,,,,,1.0184170947674418
339.0,,,,,0.9581003525380711
340.0,,,,,1.0155523038461538
341.0,,,,,0.8690346692307692
342.0,,,,,0.987004713559322
343.0,,,,,1.1211013433962265
344.0,,,,,0.9239155077419354
345.0,,,,,0.9632185264285713
346.0,,,,,0.9607113261829654
347.0,,,,,0.9636292219512197
348.0,,,,,0.9442398073529412
349.0,,,,,0.5894048287539936
350.0,,,,,0.43936124444444447
351.0,,,,,0.7097360093913043
352.0,,,,,0.6624700467005076
353.0,,,,,0.8354246843137256
354.0,,,,,0.6913305030075189
355.0,,,,,0.9094856751592357
356.0,,,,,0.9923172371359222
357.0,,,,,1.1488120037704919
358.0,,,,,0.5299682653333333
359.0,,,,,1.2119263722543354
360.0,,,,,0.6577423633928571
361.0,,,,,0.7377241287890327
362.0,,,,,1.1722235404545451
363.0,,,,,1.0116771492125984
364.0,,,,,1.0028707997584543
365.0,,,,,1.6113727809443508
366.0,,,,,1.0029862653061226
367.0,,,,,0.9386968682692308
368.0,,,,,0.5754439838709677
369.0,,,,,0.6374660779503106
370.0,,,,,0.8656319467828417
371.0,,,,,0.5692251427244582
372.0,,,,,0.5789443520547946
373.0,,,,,1.4700661134275619
374.0,,,,,0.8315521175438597
375.0,,,,,1.2274033740088104
376.0,,,,,0.5916828773291926
377.0,,,,,0.6737138217021276
378.0,,,,,0.9596198726256984
379.0,,,,,0.9577744059431523
380.0,,,,,1.1865649510638299
381.0,,,,,0.6679356263157895
382.0,,,,,1.0501630171247358
383.0,,,,,0.4857079987951807
384.0,,,,,0.5493190034246577
385.0,,,,,1.0643367903409091
386.0,,,,,0.7251874576271187
387.0,,,,,0.8941654333333333
388.0,,,,,0.46349646776859504
389.0,,,,,0.5367157361111111
390.0,,,,,0.7052944098795181
391.0,,,,,1.0227547758064515
392.0,,,,,1.512010334083601
393.0,,,,,1.0213586574380165
394.0,,,,,0.9773837338129496
395.0,,,,,0.6928577713068182
396.0,,,,,0.7143204670329669
397.0,,,,,0.6084536260869565
398.0,,,,,0.3635552039175257
399.0,,,,,1.0642959985347986
400.0,,,,,0.6178551776649746
401.0,,,,,0.44696161428571435
402.0,,,,,0.619614371551724
403.0,,,,,0.7510477444444444
404.0,,,,,0.8749566798701299
405.0,,,,,0.8059356172043011
406.0,,,,,0.9404531602523658
407.0,,,,,0.769829125471698
408.0,,,,,0.7474730233333334
409.0,,,,,0.5955138454022988
410.0,,,,,0.918186897826087
411.0,,,,,0.7204773625
412.0,,,,,1.0419850033333333
413.0,,,,,0.7768773499999999
414.0,,,,,1.0422653214953272
415.0,,,,,0.6282900934210526
416.0,,,,,0.49234850601851854
417.0,,,,,0.7134003666666665
418.0,,,,,0.9102029429530202
419.0,,,,,0.6728202415745856
420.0,,,,,0.5364210878571428
421.0,,,,,1.3832500253968254
422.0,,,,,1.1291829195652174
423.0,,,,,0.998894472413793
424.0,,,,,0.598755319543974
425.0,,,,,0.9788253642228739
426.0,,,,,1.139987223537803
427.0,,,,,0.5572764375
428.0,,,,,0.7545045788203754
429.0,,,,,0.36582924083333335
430.0,,,,,0.4989863447802198
431.0,,,,,2.3791675420258622
432.0,,,,,1.024008655172414
433.0,,,,,0.3940575492569002
434.0,,,,,1.098896351764706
435.0,,,,,0.37610682173913046
436.0,,,,,0.6175871782392027
437.0,,,,,0.38748623097345136
438.0,,,,,0.6599788823529412
439.0,,,,,0.3607460037117904
440.0,,,,,0.5931585277591973
441.0,,,,,0.7896774858108107
442.0,,,,,1.1381162734597157
443.0,,,,,1.0041635588353413
444.0,,,,,0.31305259999999996
445.0,,,,,1.1511855846938779
446.0,,,,,0.8249853301169591
447.0,,,,,0.7024982738636363
448.0,,,,,0.7527929656779662
449.0,,,,,0.6169701859649124
450.0,,,,,0.37746695901639343
451.0,,,,,1.5937445723880597
452.0,,,,,1.8162898333333333
453.0,,,,,0.7488944262068965
454.0,,,,,0.8344422117932148
455.0,,,,,0.5038603682758621
456.0,,,,,1.2793633192837466
457.0,,,,,1.0931193911764707
458.0,,,,,0.4486870625
459.0,,,,,0.5625829929729729
460.0,,,,,0.3461649
461.0,,,,,0.8484394471074381
462.0,,,,,0.472178389258699
463.0,,,,,0.6321301220000001
464.0,,,,,0.5012138075630252
465.0,,,,,1.0369609832432434
466.0,,,,,0.46030567727272725
467.0,,,,,0.38939255546875
468.0,,,,,0.41996141838235296
469.0,,,,,0.8873266523076924
470.0,,,,,0.6810584301369863
471.0,,,,,0.42134400388349524
472.0,,,,,0.8759075767605634
473.0,,,,,0.5266323920187793
474.0,,,,,0.604310942
475.0,,,,,0.9351485567099568
476.0,,,,,0.3767376286764706
477.0,,,,,1.0965276302158273
478.0,,,,,0.404836876821192
479.0,,,,,0.24535595555555562
480.0,,,,,0.4655131482378854
481.0,,,,,1.3088334506024097
482.0,,,,,0.4055735910344828
483.0,,,,,0.7600385077363897
484.0,,,,,1.1750470019762846
485.0,,,,,0.8218128194174757
486.0,,,,,0.37371962152777777
487.0,,,,,0.7192811845528457
488.0,,,,,0.7454909537037038
489.0,,,,,1.1519898678787879
490.0,,,,,1.0201030765624999
491.0,,,,,0.5660213888268156
492.0,,,,,0.22475509999999999
493.0,,,,,0.3388177414893617
494.0,,,,,0.439141831884058
495.0,,,,,1.1171598197802197
496.0,,,,,0.850656090909091
497.0,,,,,0.6576056057971014
498.0,,,,,0.8875435185294116
499.0,,,,,0.3859431436781609
500.0,,,,,0.5490968784615384
501.0,,,,,0.954982646969697
502.0,,,,,1.3426017016666667
503.0,,,,,0.3273292
504.0,,,,,0.5497750152866242
505.0,,,,,0.34122023593749995
506.0,,,,,0.5386461038610039
507.0,,,,,0.8305628556818182
508.0,,,,,0.43142110379746834
509.0,,,,,0.31339066881720434
510.0,,,,,0.707647964814815
511.0,,,,,0.6776032106463878
512.0,,,,,0.562473376923077
513.0,,,,,1.0557690952879581
514.0,,,,,1.2538995471494607
515.0,,,,,0.6050904346590908
516.0,,,,,0.8680532243750001
517.0,,,,,0.8350566807692308
518.0,,,,,0.8832255961038962
519.0,,,,,1.6652645957983194
520.0,,,,,0.7677151227027028
521.0,,,,,0.588610871875
522.0,,,,,0.7436102916666668
523.0,,,,,0.9089807192708332
524.0,,,,,0.5498343662650603
525.0,,,,,0.588087009602649
526.0,,,,,0.35922518076923077
527.0,,,,,1.0411127928571429
528.0,,,,,0.6587056
529.0,,,,,1.1203001569230768
530.0,,,,,0.6350928055944056
531.0,,,,,0.9625014752265861
532.0,,,,,0.867185136082474
533.0,,,,,1.094957971641791
534.0,,,,,0.8390686084615385
535.0,,,,,1.0819230142857144
536.0,,,,,0.9840527160655737
537.0,,,,,0.5657141
538.0,,,,,0.5354977928057554
539.0,,,,,0.6181417871929824
540.0,,,,,0.4858539595108695
541.0,,,,,0.7658515640624999
542.0,,,,,0.8661658959854014
543.0,,,,,0.5536358515463917
544.0,,,,,0.6424049393442622
545.0,,,,,0.46038314056603774
546.0,,,,,0.6040894513227513
547.0,,,,,1.0026093181818183
548.0,,,,,0.9578423173913044
549.0,,,,,0.5422828571428573
550.0,,,,,0.58347062875
551.0,,,,,0.5540634335907336
552.0,,,,,0.9618097526737969
553.0,,,,,0.31814333333333333
554.0,,,,,0.5187365446153847
555.0,,,,,0.5904106944444444
556.0,,,,,0.493681881938326
557.0,,,,,0.7698819441295548
558.0,,,,,0.6290650399380805
559.0,,,,,0.3804787314285714
560.0,,,,,0.9388929274074075
561.0,,,,,0.3932122199999999
562.0,,,,,0.5162483808823529
563.0,,,,,0.7059480824489797
564.0,,,,,1.0487120224489797
565.0,,,,,0.8212589860103626
566.0,,,,,0.9630487058479532
567.0,,,,,0.8521091805031447
568.0,,,,,0.8051724908641975
569.0,,,,,0.7125806330578514
570.0,,,,,1.173917539791073
571.0,,,,,0.8574594315789473
572.0,,,,,1.0016300371134021
573.0,,,,,0.9685856266666668
574.0,,,,,0.9657924614285713
575.0,,,,,0.7205828354166668
576.0,,,,,0.5359974454545455
577.0,,,,,0.9554515734693878
578.0,,,,,1.4062785365714283
579.0,,,,,0.6314740333333333
580.0,,,,,1.4785440214442014
581.0,,,,,0.711194989261745
582.0,,,,,1.501236657727873
583.0,,,,,0.689088433409611
584.0,,,,,0.9895245935483872
585.0,,,,,0.8991564760526315
586.0,,,,,1.0992780596857412
587.0,,,,,0.7816519218617771
588.0,,,,,1.5509561374018561
589.0,,,,,1.2601411300124534
590.0,,,,,0.9152202199999998
591.0,,,,,1.2298461173546382
592.0,,,,,1.0299423933333332
593.0,,,,,0.9600535996900826
594.0,,,,,0.8816454234466589
595.0,,,,,0.5821287476056338
596.0,,,,,1.101140768207127
597.0,,,,,0.4114216128640777
598.0,,,,,0.6885748640997998
599.0,,,,,1.4734757806499261
600.0,,,,,0.527425329906542
601.0,,,,,1.1326653309782608
602.0,,,,,1.6312086540000001
603.0,,,,,1.0496400525239615
604.0,,,,,1.148630945138889
605.0,,,,,0.8253543109249329
606.0,,,,,1.6172172013513513
607.0,,,,,1.1319146314880952
608.0,,,,,0.48423414444444446
609.0,,,,,1.3615061228353142
610.0,,,,,1.8432379653153153
611.0,,,,,1.0729659875
612.0,,,,,1.4274639297435896
613.0,,,,,1.2844869650238473
614.0,,,,,1.1520431248
615.0,,,,,1.2600909750427352
616.0,,,,,1.043032274382716
617.0,,,,,0.7864237578631453
618.0,,,,,0.6904348775700934
619.0,,,,,0.9824146979390682
620.0,,,,,1.0523871132768363
621.0,,,,,0.778874536451613
622.0,,,,,0.9372333954183266
623.0,,,,,0.5746318975819033
624.0,,,,,0.96672159625
625.0,,,,,0.5922615892601433
626.0,,,,,0.8963888614674441
627.0,,,,,0.4404509528571429
628.0,,,,,1.0506979936111112
629.0,,,,,0.8806182485436893
630.0,,,,,1.0582923560422959
631.0,,,,,0.8399339834645669
632.0,,,,,0.9774762483606557
633.0,,,,,0.8053299083769633
634.0,,,,,0.6866709495652175
635.0,,,,,0.9948392609375
636.0,,,,,1.1832324977695168
637.0,,,,,1.0038858772727273
638.0,,,,,0.4113462451327434
639.0,,,,,1.0371776119751168
640.0,,,,,1.2238926687707643
641.0,,,,,0.6117849487046633
642.0,,,,,1.240435250433705
643.0,,,,,0.7298028703389831
644.0,,,,,0.5186720768292683
645.0,,,,,0.6956482991071429
646.0,,,,,0.6170686387533875
647.0,,,,,1.211365319884726
648.0,,,,,0.8022126523809524
649.0,,,,,0.7693516248120301
650.0,,,,,0.7635098407704655
651.0,,,,,1.098269327219662
652.0,,,,,0.8448466529702972
653.0,,,,,0.8298280792592592
654.0,,,,,0.46796090701754384
655.0,,,,,0.9223291461145194
656.0,,,,,0.6111229009708737
657.0,,,,,1.8937403439896037
658.0,,,,,0.5133278293478262
659.0,,,,,1.050444075892857
660.0,,,,,0.7685237319852941
661.0,,,,,0.6598103455621303
662.0,,,,,1.0215108454545454
663.0,,,,,0.7106600478787879
664.0,,,,,0.9762792814634145
665.0,,,,,1.731691965924896
666.0,,,,,1.4695608037294017
667.0,,,,,0.914257881352459
668.0,,,,,1.0388201292156864
669.0,,,,,1.032699001388889
670.0,,,,,0.6090959177383592
671.0,,,,,0.4177655329670329
672.0,,,,,0.8151033189732144
673.0,,,,,0.6692795473684209
674.0,,,,,1.031836978314394
675.0,,,,,0.9946552242753623
676.0,,,,,0.6212288115384617
677.0,,,,,0.9027804723163843
678.0,,,,,1.5027449789207419
679.0,,,,,0.880129504549763
680.0,,,,,1.3163347766666667
681.0,,,,,0.984846701914153
682.0,,,,,0.8794720970108697
683.0,,,,,1.192223488235294
684.0,,,,,0.711591275
685.0,,,,,0.9521263741883117
686.0,,,,,1.1616735754385967
687.0,,,,,0.8283534562724014
688.0,,,,,1.384891695489891
689.0,,,,,0.937906461810614
690.0,,,,,1.2265428433333334
691.0,,,,,0.8391661477142858
692.0,,,,,1.3092971857608695
693.0,,,,,1.395333591048035
694.0,,,,,1.131209633409091
695.0,,,,,1.8156576155672823
696.0,,,,,1.2887496147887323
697.0,,,,,1.095940438554217
698.0,,,,,0.6995771791666666
699.0,,,,,0.7717629258145364
700.0,,,,,0.8803885295081968
701.0,,,,,0.751616679120879
702.0,,,,,0.7833531920353983
703.0,,,,,0.6024002529411765
704.0,,,,,0.9546711538194445
705.0,,,,,0.5918969355932203
706.0,,,,,0.4764613274261604
707.0,,,,,0.5065407391644908
708.0,,,,,1.1535824159090908
709.0,,,,,0.36728678070175436
710.0,,,,,0.5826719654580153
711.0,,,,,1.2222471149253733
712.0,,,,,0.6520622411764706
713.0,,,,,0.7863950482926829
714.0,,,,,1.137684026213592
715.0,,,,,0.4169218078651685
716.0,,,,,0.43351666231343283
717.0,,,,,1.0945125235294118
718.0,,,,,0.8167278137254903
719.0,,,,,0.453607913740458
720.0,,,,,1.0681703870056498
721.0,,,,,0.925730113095238
722.0,,,,,0.6396364278195489
723.0,,,,,0.5998845829931974
724.0,,,,,0.5375791777227723
725.0,,,,,0.4889803234262126
726.0,,,,,0.6335515670329669
727.0,,,,,0.9094380386792452
728.0,,,,,0.6981187932608696
729.0,,,,,0.4595569127840909
730.0,,,,,0.44254518692372175
731.0,,,,,0.3077853189066059
732.0,,,,,0.44471183083003946
733.0,,,,,1.1362895807747488
734.0,,,,,0.5096111903846154
735.0,,,,,0.41909985576923076
736.0,,,,,0.818728685778781
737.0,,,,,0.9217523020408163
738.0,,,,,0.8363632296774195
739.0,,,,,0.8428634198961937
740.0,,,,,0.40322098803191486
741.0,,,,,0.48503766280030036
742.0,,,,,0.9728069991596638
743.0,,,,,0.401092355882353
744.0,,,,,0.3731137676470588
745.0,,,,,0.6426759021126761
746.0,,,,,1.1162179282894737
747.0,,,,,0.8247071521850899
748.0,,,,,0.9851620824175825
749.0,,,,,0.752768465957447
750.0,,,,,0.5283609637168142
751.0,,,,,0.3443029432432433
752.0,,,,,0.7720543938496583
753.0,,,,,0.96006151010101
754.0,,,,,0.669494538534279
755.0,,,,,0.4318777096676737
756.0,,,,,1.026981086092715
757.0,,,,,0.6320271192647059
758.0,,,,,0.6951999740963856
759.0,,,,,0.33796795702811244
760.0,,,,,0.8287364906666667
761.0,,,,,0.6772837545454545
762.0,,,,,0.4992218069204152
763.0,,,,,0.47133199370629364
764.0,,,,,0.6578733031249999
765.0,,,,,0.6165692911764706
766.0,,,,,0.3202695919117647
767.0,,,,,0.6564403554502369
768.0,,,,,1.0152432372448978
769.0,,,,,0.7828122772575251
770.0,,,,,0.4602846003267974
771.0,,,,,0.578251848630137
772.0,,,,,1.3274653267716534
773.0,,,,,0.320386840825688
774.0,,,,,0.873928244631579
775.0,,,,,1.0984214271544714
776.0,,,,,0.7657315101754386
777.0,,,,,0.8074344527980535
778.0,,,,,0.4641648210191083
779.0,,,,,0.8604628130434783
780.0,,,,,0.45809072647527904
781.0,,,,,1.2209832064285715
782.0,,,,,0.942057882857143
783.0,,,,,0.9326910376165114
784.0,,,,,1.0162305915422887
785.0,,,,,0.7690277057692307
786.0,,,,,0.7667152660777384
787.0,,,,,1.4717293807407408
788.0,,,,,0.7268313733333333
789.0,,,,,1.3754333251170046
790.0,,,,,1.0417932909090908
791.0,,,,,0.6356219596401028
792.0,,,,,1.3864898382205513
793.0,,,,,1.1131237961666667
794.0,,,,,1.601549935582822
795.0,,,,,0.8444524739795918
796.0,,,,,0.9756785468
797.0,,,,,0.8785095213114753
798.0,,,,,1.1366334659574469
799.0,,,,,1.1033139547785547
800.0,,,,,0.7762636010101011
801.0,,,,,1.1460501256216695
802.0,,,,,1.1575959547707557
803.0,,,,,1.2292475915789474
804.0,,,,,0.7101485128939827
805.0,,,,,0.9445359615124153
806.0,,,,,1.109893495890411
807.0,,,,,1.2424634016826923
808.0,,,,,1.0996281205741627
809.0,,,,,0.587377325
810.0,,,,,0.9212904598726115
811.0,,,,,0.9513193492753624
812.0,,,,,1.0952459548387097
813.0,,,,,1.2565677565022422
814.0,,,,,1.0341169825641026
815.0,,,,,0.53130579375
816.0,,,,,1.0365040472527474
817.0,,,,,0.7897677940298506
818.0,,,,,0.9731426288713911
819.0,,,,,0.8240809858333333
820.0,,,,,1.018151617171717
821.0,,,,,0.9814495945652174
822.0,,,,,0.957380910652921
823.0,,,,,1.2451253347394542
824.0,,,,,0.521891423076923
825.0,,,,,1.0946126680365296
826.0,,,,,0.7593502529411765
827.0,,,,,1.0899349880530975
828.0,,,,,1.135932430645161
829.0,,,,,0.636410942622951
830.0,,,,,1.1227189535135134
831.0,,,,,0.526711968032787
832.0,,,,,0.800806866197183
