Event,AvgAx,MinAx
303.0,-2.6911532605263155,-3.5073779999999997
304.0,-2.0353853282051286,-3.922396
305.0,-1.7921303540000002,-3.024709
306.0,-1.1795233482580645,-3.537551
307.0,-0.9558668078899083,-3.1061330000000003
308.0,-1.8794845246153846,-3.116864
309.0,-2.1473524620689655,-3.431285
310.0,-1.4594964533257577,-3.8361870000000002
311.0,-2.220076540540541,-3.7536050000000003
312.0,-1.098073256551515,-3.483224
313.0,-2.032239929787234,-4.090819000000001
314.0,-0.6907130271363635,-3.9682180000000002
315.0,-2.191849041935484,-3.5637440000000002
316.0,-1.4398909994594593,-3.594099
317.0,-2.3061404769230767,-4.445986
318.0,-1.2827277065934066,-3.050705
319.0,-2.685052888372093,-3.7525449999999996
320.0,-2.648794406666667,-3.658125
321.0,-1.8473452371428567,-4.156976
322.0,-1.853218025362319,-3.521237
323.0,-2.053953925,-3.496285
324.0,-1.9378327641509439,-3.4427769999999995
325.0,-1.7055964063829783,-3.081513
326.0,-1.5769338340206185,-3.063866
327.0,-2.2859707208333333,-4.001703
328.0,-1.7610798836734696,-3.028512
329.0,-1.6249709704761908,-2.9801290000000003
330.0,-2.0429656333333335,-4.212861
331.0,-1.7818594241610741,-4.502064
332.0,-2.2890907574468087,-5.487175
333.0,-2.5415344033898304,-3.953061
334.0,-1.5814231461538462,-2.950511
335.0,-1.3746093595625,-3.908947
336.0,-2.244775992857143,-4.375061
337.0,-0.5015139835654546,-2.96139
338.0,-1.724111472093023,-3.037861
339.0,-1.5359009227722775,-3.163684
340.0,-0.1700412334140271,-3.0386610000000003
341.0,-1.7284721528735632,-3.9597300000000004
342.0,-1.778598364883721,-3.5853330000000003
343.0,-2.0690471841269846,-4.954236
344.0,-1.1422679318765625,-3.142261
345.0,-2.79893777027027,-4.528919999999999
346.0,-1.8987261652631577,-3.072752
347.0,-2.1790472346938774,-3.837388
348.0,-2.9787328740740744,-4.76649
349.0,-2.3450971625,-3.311982
350.0,-2.656951759090909,-3.3038279999999998
351.0,-3.190673665306123,-5.235144
352.0,-2.403709176585366,-3.639
353.0,-2.1528600607142856,-3.0278490000000002
354.0,-2.3610140539285713,-2.9487099999999997
355.0,-1.1931390236590038,-3.072993
356.0,-1.1817927754556965,-3.209386
357.0,-1.67054288021978,-3.603415
358.0,-2.47378716,-3.768538
359.0,-2.0435525553571425,-5.019557
360.0,-1.9565885372881355,-3.8098989999999997
361.0,-1.7230255172413793,-3.052507
362.0,-1.2817121551282051,-3.064704
363.0,-1.7885833098611112,-5.504455999999999
364.0,-1.7342366438167938,-4.458311
365.0,-1.3877725143999995,-3.08567
366.0,-1.6124611693333333,-3.3659169999999996
367.0,-0.9655417992063493,-3.0643380000000002
368.0,-1.285084952688172,-3.360379
369.0,-0.9692801343931033,-3.285361
370.0,-2.8731594807017546,-4.714049
371.0,-3.3068488469387756,-6.011340000000001
372.0,-0.682750048304,-3.204396
373.0,-1.6846034727272725,-3.936057
374.0,-1.7850397843478263,-3.966851
375.0,-3.574883490909091,-6.161143
376.0,-2.2176937960784318,-2.959584
377.0,-1.693273992857143,-2.950656
378.0,-6.270002270588236,-8.90441
379.0,-1.9442367609756097,-3.1921
380.0,-2.2772764971830988,-3.663785
381.0,-1.7304508885000005,-3.1784790000000003
387.0,-1.939407011111111,-3.056507
388.0,-1.350380379439252,-2.95945
389.0,-1.5726520460674158,-3.4305410000000003
390.0,-2.3127258666666664,-3.696509
391.0,-1.203923881981982,-3.0647729999999997
392.0,-0.3710830138405133,-3.135201
393.0,-0.3181359413285855,-3.083684
394.0,-1.7957101210526318,-2.948021
395.0,-2.159120515625,-3.1468130000000003
396.0,-1.9164791666666667,-3.547476
397.0,-3.039815094117647,-4.468831
398.0,-2.6477403032352944,-3.2798879999999997
399.0,-2.3606855526315784,-3.339576
400.0,0.016779899999999993,-3.2786720000000003
401.0,-1.6983564422222222,-3.0418849999999997
402.0,-2.119267408333333,-3.3162949999999998
403.0,-1.9861894649122807,-3.4109849999999997
404.0,-2.1832020208955223,-4.566424
405.0,-0.34888595358803987,-3.3529769999999997
409.0,-1.7271636627118645,-3.294055
410.0,-2.0923234263157893,-3.044495
411.0,-0.0425393748460292,-5.043101999999999
412.0,-1.7254552324666663,-2.945154
414.0,-3.2606268640000002,-4.183821
415.0,-1.5147042066,-3.4191050000000005
416.0,-2.1472509627906975,-3.2019889999999998
417.0,-0.27644645679611646,-3.2325630000000003
418.0,-2.007509091735537,-4.243546
419.0,-1.3807840901526716,-4.388804
420.0,-1.826953015151515,-3.070127
421.0,-1.8863892049999997,-2.947836
422.0,-1.415645995620438,-3.218573
423.0,-2.1413223018867926,-3.200468
424.0,-1.8468222,-3.006764
425.0,-1.3824699831219511,-3.1930490000000002
426.0,-1.3925237377586204,-3.5192919999999996
427.0,-2.0306373210526316,-3.184025
428.0,-1.1084354698115184,-3.5473550000000005
429.0,-1.8058042125,-3.2652919999999996
430.0,-1.596627786234375,-3.3254870000000003
431.0,-2.590120646153846,-3.192216
432.0,-1.6296306364341084,-3.014569
433.0,-2.3576659117117114,-4.886804
434.0,-1.4810641828225808,-3.376812
435.0,-1.9734001453125,-3.185257
436.0,-1.7435886002732242,-4.625947
437.0,-1.8599768054054053,-3.506067
438.0,-2.7044652813953483,-3.53966
439.0,-2.423887723469388,-4.0137529999999995
440.0,-1.7501327898305084,-4.020901
441.0,-2.096017112162162,-3.8117019999999995
442.0,-2.8642113,-4.502512
443.0,-1.9637966392405062,-3.5037010000000004
444.0,-1.8373009102430555,-3.116503
445.0,-1.9150050453781509,-3.117106
446.0,-1.9737840333333336,-3.021115
447.0,-2.4985920074074075,-3.626408
448.0,-1.3902077999999998,-4.084246
449.0,-2.3287292486111113,-3.349132
450.0,-2.2225484172413794,-3.218178
451.0,-2.33938555,-3.9606519999999996
452.0,-2.134486640909091,-3.159031
453.0,-2.6477228,-3.8336
454.0,-1.9065266898305084,-3.540936
455.0,-2.5679664551724137,-3.5907410000000004
456.0,-2.191398435777333,-3.510382
457.0,-1.7757907666666668,-3.051965
458.0,-1.6909547203448274,-2.997871
459.0,-1.8411797761111113,-5.847133
460.0,-0.47367595413793107,-2.94312
475.0,-2.2245612980392155,-3.339636
476.0,-1.2445717744525548,-3.025059
477.0,-1.3648466846096654,-5.037161
478.0,-0.893513108759124,-3.530996
479.0,-2.951952033333333,-4.125013
480.0,-1.2521078091954023,-2.9437
481.0,-1.220446434677095,-2.975387
482.0,-1.7045755905263156,-2.955325
483.0,-1.8748869041095888,-3.258931
484.0,-0.4367331010329299,-3.367662
485.0,-0.8516735992746267,-2.969943
486.0,-2.2163334900000002,-3.253609
487.0,-2.2831742304347826,-3.12498
488.0,-0.42584306491264207,-3.2138139999999997
489.0,-1.1707637979741379,-4.6354
490.0,-2.089689381818182,-3.8385019999999996
491.0,-0.728918795295203,-3.058421
492.0,-2.0560469074074073,-3.152277
493.0,-2.1571751780487802,-3.367548
494.0,-1.5791342065040648,-2.9731400000000003
495.0,-1.2951870099290779,-3.265221
496.0,-2.095668654761905,-3.447483
497.0,-1.5630792414893617,-3.0153529999999997
498.0,-2.1512657615384616,-3.304808
499.0,-2.807207490697674,-4.126318
500.0,-3.0523200224999996,-5.049595
501.0,-1.8341128472222223,-3.4440239999999998
502.0,-1.8313847146666669,-3.4286489999999996
503.0,-1.9148392340206184,-3.123402
504.0,-2.75075884375,-3.9223800000000004
505.0,-1.588571269473684,-2.946869
506.0,-2.1562776070175436,-4.991896
507.0,-2.7098491931818183,-3.88859
508.0,-1.89501343,-4.122445
509.0,-1.5037197831958766,-3.109844
510.0,-1.4425993666666668,-2.95687
511.0,-0.9799966291379311,-3.876407
512.0,-1.7543611341176468,-3.1482900000000003
513.0,-1.6532062541081078,-3.484125
514.0,-1.5294616296453902,-3.081125
515.0,-2.6651537246153847,-3.7598559999999996
516.0,-2.3713983238095238,-2.9831119999999998
517.0,-2.198571811111111,-2.980918
518.0,-0.8753950020952382,-3.115927
519.0,-1.8111298181756759,-3.7024660000000003
520.0,-1.986907290476191,-3.5101120000000003
521.0,-2.0938910493150686,-4.354682
522.0,-2.9324106018181815,-4.5290669999999995
523.0,-1.468451677011494,-3.993904
524.0,-1.719476812244898,-4.553136
525.0,-0.37682577748184015,-3.042005
526.0,-1.8140307055555556,-3.2069400000000003
527.0,-2.148421872448979,-3.038118
528.0,-1.299551770760234,-3.2690669999999997
529.0,-1.4522497154216867,-3.005281
530.0,-2.00961981875,-3.426907
531.0,-1.901682216455696,-3.453333
532.0,-0.3294545834415584,-3.136259
533.0,-2.39911213,-3.175792
534.0,-1.9767344441860466,-4.943852
535.0,-0.10547829850553506,-3.118737
536.0,-2.428180322580646,-3.9650199999999995
537.0,-2.9493737342857145,-4.461208999999999
539.0,-1.3330545746478872,-3.5359239999999996
540.0,-0.4325677563371105,-3.986412
541.0,-2.740373195652174,-3.5062279999999997
542.0,-2.815548078,-5.3854370000000005
543.0,-2.11364149,-3.730982
544.0,-2.431531558928572,-4.126148000000001
545.0,-2.3087358380952385,-3.6383080000000003
546.0,-1.1247593409661836,-2.998263
547.0,-1.6694515089285713,-2.984884
548.0,-1.2350362451145038,-3.694295
549.0,-2.4961747913043477,-5.418394
550.0,-1.9826310109090906,-4.932277
551.0,-0.8812801038721805,-3.4847360000000003
552.0,-2.452784468571428,-3.3558410000000003
553.0,-1.304768086792453,-3.3775809999999997
554.0,-2.36381623253012,-4.752367
555.0,-0.7970165967724429,-4.376574
556.0,-0.6805655230000001,-4.218246
557.0,-0.8514952799126638,-3.411911
558.0,-0.14249796504655493,-2.978048
559.0,-3.1392931458333333,-4.697945
560.0,-1.8068279734210524,-2.965764
561.0,-1.7603490114285711,-2.959003
562.0,-0.37608279639953385,-3.074601
563.0,-1.7720675532258066,-3.158933
564.0,-1.6311741288659791,-3.164829
565.0,-2.2149114114285715,-3.087885
566.0,-0.7514455301507537,-3.893616
567.0,-0.8299129162280702,-3.054503
568.0,-2.322187938235295,-3.337794
569.0,-1.386407769465649,-3.0498979999999998
579.0,-2.3064224130081303,-6.9488330000000005
584.0,-2.632316,-4.3838349999999995
585.0,-2.7711547507142855,-3.566207
586.0,-2.2038650833333335,-3.4856559999999996
587.0,-1.6497043454545455,-3.298176
588.0,-1.9415608415094343,-3.7236550000000004
589.0,-1.88566447184466,-3.489193
590.0,-1.9312980500884958,-3.5099980000000004
591.0,-1.5040510796296298,-2.940904
592.0,-0.9769139972872342,-2.941964
593.0,-3.1800904302325574,-4.027403
594.0,-2.0268635074074073,-3.064233
595.0,-2.3090701799999995,-4.024496
596.0,-1.8047590454545452,-3.615986
597.0,-1.9275707923076921,-3.462823
598.0,-1.7428008111111117,-3.292437
599.0,-2.2507215459459458,-3.8749029999999998
600.0,-3.014625824242424,-4.784128
601.0,-1.546843022881356,-4.765381
602.0,-1.4758792952380955,-3.312066
603.0,-2.4868578758620696,-3.109627
604.0,-1.312915940677966,-2.9773509999999996
605.0,-0.5824578592631577,-4.037298000000001
607.0,-1.5199147382474225,-3.3243730000000005
608.0,-2.052183084512195,-3.243778
609.0,-1.590926529620253,-4.248327
610.0,-1.2169472215686274,-3.2258080000000002
611.0,0.06119553917704589,-3.5104839999999995
612.0,-2.62239566875,-3.165289
613.0,-1.63674885625,-2.984301
614.0,-1.803807586,-2.941466
615.0,-2.265770216049383,-3.5175989999999997
616.0,-2.1189098953608245,-3.521956
617.0,-1.789565064901961,-3.201543
618.0,-1.7835017530864197,-3.464643
619.0,-1.659006740428182,-3.324264
620.0,-2.0188563867924527,-3.135901
621.0,-0.1613734537288135,-3.164221
622.0,-1.7534287711864407,-3.259602
623.0,-1.5411803874680854,-3.349275
624.0,-0.26662411903846156,-3.939398
625.0,-1.8949367215686275,-3.265555
626.0,-2.543910575,-3.438105
627.0,-1.4362985928124996,-4.02779
628.0,-2.3932936906249997,-3.215728
629.0,-1.9622761918918918,-3.340758
630.0,-3.426092696875,-4.957949
631.0,-2.187510942857143,-3.22155
632.0,-3.9302012344827584,-6.461309
633.0,-2.0930606,-3.436347
634.0,-1.6674318947368418,-3.220894
635.0,-1.7193954392857143,-3.2363869999999997
636.0,-2.0204742264150943,-3.293189
637.0,-2.2376022342857147,-3.026464
638.0,-1.3589161004,-3.411223
639.0,-0.41702816824712646,-3.2464470000000003
640.0,-1.8981178352941175,-4.2427019999999995
641.0,-1.0879087989230771,-3.180727
642.0,-2.8957944083333333,-4.566909
643.0,-1.8942829666666667,-3.152256
644.0,-2.1200836,-3.187537
645.0,-0.4291627676551723,-3.3171519999999997
646.0,-3.0052814439024385,-4.051111
647.0,-1.6235925787770271,-3.025871
648.0,-2.334379855172414,-3.2165
649.0,-2.3339074657352943,-3.755355
650.0,-2.6987763090909094,-3.292624
651.0,-2.1608106279999997,-3.374395
652.0,-0.38075635412913905,-3.345882
653.0,-1.188479962176166,-2.988744
654.0,-1.971660984848485,-3.026811
655.0,-2.2165210541666664,-3.40706
656.0,-2.6095689049999997,-3.5672050000000004
657.0,-1.492764888888889,-2.9687490000000003
658.0,-1.4084810011957671,-3.725394
659.0,-3.786739761290323,-5.038841000000001
660.0,-1.5632571012499998,-3.0283580000000003
661.0,-2.822670841666667,-4.6603900000000005
662.0,-2.237378933870967,-3.45612
663.0,-2.0421170991111106,-3.160192
664.0,-0.6796695875336206,-4.82707
665.0,-2.105937812790698,-4.304776
666.0,-2.666423146875,-3.68796
667.0,-2.933002529831325,-7.633449000000001
668.0,-2.8237478741935487,-3.9716669999999996
669.0,-2.298565078125,-3.5165589999999995
670.0,-2.4328227315337845,-5.63133
671.0,-1.674417896969697,-3.0878240000000003
672.0,-0.658950382109598,-2.979884
673.0,-1.8590936985714284,-3.284686
674.0,-0.5375715352626262,-2.973682
675.0,-1.6635443473684208,-3.232228
676.0,-1.7050323142857144,-2.983405
677.0,-3.4977658827586198,-5.554186
678.0,-2.1582465717948716,-3.408519
679.0,-1.790913047826087,-3.224955
680.0,-1.7516589194444445,-3.04287
681.0,-1.9226843979591837,-3.530164
682.0,-2.06959405,-2.984082
683.0,-2.299231084285714,-3.5468660000000005
684.0,-1.8169013742857143,-3.194631
685.0,-1.2526819,-3.427764
686.0,-1.8049727257142856,-2.988424
687.0,-1.6358648666666664,-3.26655
688.0,-1.899545488571429,-3.041647
689.0,-2.787993054237288,-3.737826
690.0,-2.13638565,-4.451531
691.0,-2.253875434042553,-3.2172169999999998
692.0,-1.8912840824216213,-4.915487000000001
693.0,-0.27909738457460315,-3.9497379999999995
694.0,-0.9468823583333332,-3.1293900000000003
695.0,-1.8519527139534886,-4.408402
696.0,-1.3721856461538462,-3.010956
697.0,-2.940466530769231,-4.134893
698.0,-2.784057265625,-3.580544
699.0,-3.6167975106382975,-4.653047
700.0,-1.8662238572093024,-3.376661
701.0,-1.9528616090909094,-3.049065
702.0,-1.1721819223188406,-3.074966
703.0,-1.7634715796402878,-3.366182
704.0,-2.5011433961538465,-5.652698
705.0,-3.7825099541666667,-5.943697
706.0,-2.338536591891892,-4.166831
707.0,-2.8564104766666674,-3.6740980000000003
708.0,-0.266562042974023,-3.132188
709.0,-1.679021208045977,-3.0234400000000003
710.0,-2.0978099837837836,-3.393267
711.0,-3.010107950877193,-4.423624
712.0,-2.1563581285714286,-3.4780839999999995
713.0,-1.9940583551724136,-3.97225
714.0,-3.3390106843750003,-4.048584
715.0,-1.9334307990291264,-3.735353
716.0,-1.3634650333333334,-3.8446309999999997
