Event,AvgSpeed,MaxSpeed
4329.0,33.595375833333335,33.69723
4330.0,33.60116119047619,34.07223
4331.0,33.66317483870968,33.74723
4332.0,33.8457816,34.08611
4333.0,34.01380807106599,35.28611
4334.0,33.925618224299065,34.60556
4335.0,33.715649795918374,33.84167
4336.0,34.07971737373738,34.44723
4337.0,34.16819888888889,35.20556
4338.0,33.84355607142857,34.04723
4339.0,34.62275549001814,36.61667
4340.0,35.95447873995984,43.19167
4341.0,36.15843049394222,38.92778
4342.0,35.416914119148935,38.37778
4343.0,35.553468233565916,39.68056
4344.0,35.683685147058824,38.477779999999996
4345.0,34.02137376237623,34.43889
4346.0,34.73772923737916,36.60556
4347.0,34.35668513189449,36.27778
4348.0,35.7469042578125,37.733340000000005
4349.0,33.55970911392405,34.130559999999996
4350.0,33.79932466666667,34.01112
4351.0,33.79401052631578,33.93889
4352.0,34.02249430107527,34.40278
4353.0,33.73529382608696,33.86667
4354.0,35.12130891454966,36.130559999999996
4355.0,33.91061333333333,34.14445
4356.0,33.54723,33.54723
4357.0,34.23854578125,34.81112
4358.0,35.830567273788674,38.14723
4359.0,35.48090398230089,36.93612
4360.0,36.580834952900354,38.46112
4361.0,35.96069176635513,40.2
4362.0,37.37319781636727,41.23056
4363.0,35.37662584626234,39.18889
4364.0,33.793593333333334,34.227779999999996
4365.0,34.060016153846156,34.280559999999994
4366.0,34.69782831325301,35.40278
4367.0,33.72240804347827,33.85556
4368.0,34.99740013745704,37.258340000000004
4369.0,36.290937124751494,41.258340000000004
4370.0,34.74264585106383,35.508340000000004
4371.0,34.77661192982456,35.58889
4372.0,34.033201463414635,34.39167
4373.0,35.09269598623853,36.32223
4374.0,34.603219594594584,35.84167
4375.0,34.758387981651374,35.602779999999996
4376.0,34.622586363636366,35.55278
4377.0,33.74624529411764,33.87778
4378.0,36.02002242462312,39.275009999999995
4379.0,34.03627283018868,34.44723
4380.0,33.55,33.55
4381.0,34.05823541284404,35.40278
4382.0,34.59671971153846,36.46389
4383.0,35.44869887931034,36.57223
4384.0,35.06362125698324,36.64167
4385.0,34.76476701830863,38.008340000000004
4386.0,35.239135079365084,35.99445
4387.0,34.09132794520548,34.55
4388.0,33.544447142857145,33.57223
4389.0,33.90190231660231,34.51945
4390.0,33.54318636363636,33.58056
4391.0,34.35326778571429,35.31112
4392.0,35.04749701598579,37.125
4393.0,33.59166999999999,33.61111
4394.0,34.66641757709252,37.33334
4395.0,34.45244597315436,35.42778
4396.0,36.48458258433391,41.19167
4397.0,35.57588070921986,37.27778
4398.0,34.46799175438597,36.33056
4399.0,34.56153365202412,37.64445
4400.0,34.536499985096874,36.61945
4401.0,35.657984097087386,37.27778
4402.0,35.53286151364764,37.900009999999995
4403.0,33.571494736842105,33.602779999999996
4404.0,33.651770909090914,33.81667
4405.0,33.821739875,34.07223
4406.0,33.53333666666666,33.54445
4407.0,35.09078234234234,36.32223
4408.0,35.52160704819277,37.15278
4409.0,35.896851401952084,38.23611
4410.0,33.90842131313131,34.15278
4411.0,35.10623717730496,37.530559999999994
4412.0,35.24540416458853,36.71112
4413.0,33.82316408333333,34.06389
4414.0,36.07869263447829,38.847229999999996
4415.0,35.8434715195369,39.20834
4416.0,33.692346486486485,33.77778
4417.0,36.59696277185502,40.14723
4418.0,34.03184134615385,34.24167
4419.0,34.453082660098524,35.53611
4420.0,35.5706867871486,36.758340000000004
4421.0,34.17554229591837,34.71111
4422.0,33.584447999999995,33.61111
4423.0,34.91909670886076,35.90278
4424.0,33.61106490909091,33.69445
4425.0,34.09173,34.39167
4426.0,35.04971971731449,35.86111
4427.0,34.11021553956835,34.727779999999996
4428.0,35.8066954064588,42.472229999999996
4429.0,36.28024494604316,39.91945
4430.0,38.04690464365257,42.61667
4431.0,34.523389459459466,35.24445
