Event,Driver,Trip,Starttime,Endtime
161,2,91,107460,143190
162,2,91,179320,184550
163,2,91,191290,200370
164,2,126,2530,5550
165,2,126,12100,16990
166,2,131,37000,45050
167,2,131,50110,70750
168,2,131,72050,79670
169,2,131,86400,88020
170,2,131,89480,91810
171,2,131,97610,104670
172,2,131,121570,134580
173,2,131,226860,230190
174,2,131,231370,233140
175,2,132,56080,58960
176,2,132,61550,67330
177,2,132,74980,79230
178,2,132,85850,86990
179,2,132,94180,103460
180,2,132,104720,109280
181,2,132,113680,114450
182,2,132,115550,116170
183,2,132,118130,119900
184,2,132,121390,148130
185,2,132,157110,158820
186,2,137,14620,38280
187,2,137,45750,47390
188,2,137,50820,51790
189,2,137,52910,57380
190,2,137,66000,67490
191,2,137,71960,72580
192,2,137,77520,77630
193,2,137,79080,82130
194,2,137,83280,84200
195,2,137,87900,110120
196,2,137,114200,128500
197,2,137,130890,149920
198,2,137,151170,158460
199,2,137,160300,189920
200,2,137,192130,193920
201,2,138,37600,39870
202,2,138,41220,59370
203,2,138,60680,61160
204,2,138,62380,88690
205,2,138,91520,92230
206,2,138,93530,94840
207,2,138,96390,99310
208,2,138,100420,103950
209,2,138,111190,111570
210,2,138,119870,120060
211,2,139,75370,82940
212,2,139,93150,111090
213,2,139,112950,114530
214,2,140,274040,274980
215,2,140,276110,276970
216,2,140,285770,287100
217,2,140,320270,321650
218,2,140,336110,341860
219,2,140,342890,357890
220,2,140,372790,373120
221,2,140,376930,379940
222,2,140,380950,382030
223,2,140,391410,392880
224,2,148,44690,47610
225,2,148,60080,69710
226,2,148,70930,88610
227,2,148,94250,106530
228,2,148,107610,108150
229,2,149,8470,29350
230,2,149,32680,32820
231,2,149,35320,37670
232,2,149,41600,45220
233,2,150,31150,36500
234,2,174,60630,62740
235,2,174,64410,65030
236,2,174,66260,68130
237,2,174,69710,70750
238,2,174,72470,80260
239,2,175,12820,17940
240,2,175,19910,22220
241,2,175,29490,30180
242,2,187,37580,46580
243,2,187,49490,51030
244,2,188,25110,28310
245,2,188,29810,32680
246,2,188,38090,43970
247,2,188,47030,48840
248,2,188,52550,53460
249,2,188,91030,92370
250,2,188,94770,96510
251,2,188,98020,112060
252,2,188,123060,123610
253,2,190,61850,71800
254,2,190,81200,87610
255,2,190,91310,94790
256,2,190,95970,111170
257,2,190,112880,128390
258,2,190,129400,130970
259,2,190,133190,145080
260,2,190,146220,146840
261,2,190,157460,166530
262,2,190,170240,171100
263,2,190,175640,178550
264,2,190,182250,184330
265,2,190,190600,194180
266,2,190,197890,197970
267,2,190,207830,209470
268,2,190,221340,227920
269,2,204,29880,34520
270,2,204,36670,50080
271,2,204,61870,71670
272,2,205,19200,28900
273,2,205,46540,52490
274,2,205,53820,57660
275,2,236,124030,132030
276,2,236,140300,149270
277,2,236,155720,157100
278,2,236,161790,164200
279,2,236,165920,185870
280,2,236,187400,189520
281,2,236,190940,195910
282,2,237,120550,134150
283,2,237,139610,157360
284,2,237,159290,166160
285,2,237,173480,174610
286,2,237,178890,179710
287,2,237,181190,181190
288,2,238,31020,38230
289,2,238,39650,53450
290,2,249,28850,39280
291,2,249,42660,49390
292,2,249,51980,52370
293,2,249,59430,72750
294,2,249,73840,85240
295,2,249,89440,92610
296,2,249,95800,95960
297,2,249,97040,100530
298,2,249,103050,104440
299,2,249,108250,109920
300,2,249,124600,145810
301,2,249,146910,147340
302,2,249,152810,153950
303,2,253,118000,118480
304,2,253,119630,124170
305,2,253,128780,136620
306,2,253,158620,160000
307,2,253,161660,168690
308,2,253,170880,190720
309,2,253,193320,202860
310,2,253,211380,211390
311,2,253,212780,213440
312,2,254,25690,32030
313,2,254,36990,44360
314,2,254,49440,64700
315,2,254,66050,70000
316,2,254,75070,89300
317,2,254,91930,96640
318,2,254,97680,100620
319,2,254,102890,103660
320,2,254,114070,122710
321,2,254,125080,130660
322,2,254,133140,149960
323,2,254,154910,155760
324,2,254,157080,162720
325,2,254,170700,176100
326,2,255,207940,209840
327,2,255,214010,222670
328,2,255,223860,224680
329,2,255,227290,234500
330,2,255,256680,278870
331,2,255,281000,282540
332,2,281,32070,39860
333,2,281,44530,44870
334,2,286,35130,36010
335,2,286,41110,41200
336,2,286,49560,50260
337,2,286,54160,55570
338,2,286,56590,84380
339,2,286,90590,95440
340,2,286,97890,98650
341,2,286,99700,100040
342,2,286,101170,101490
343,2,286,102590,105130
344,2,286,118910,129000
345,2,286,130420,131560
346,4,2,28350,32960
347,4,2,36730,42100
348,4,2,56090,70820
349,4,2,71850,74830
350,4,6,68480,76340
351,4,6,88280,91280
352,4,6,248260,250530
353,4,6,251880,256400
354,4,6,258140,262650
355,4,6,356590,359500
356,4,6,361480,363960
357,4,6,389230,403700
358,4,19,240980,278330
359,4,19,281220,281790
360,4,19,283270,295970
361,4,19,297590,318250
362,4,19,326870,327040
363,4,19,328160,336170
364,4,19,337350,339550
365,4,19,345050,347030
366,4,19,359800,359890
367,4,19,364290,366110
368,4,19,367820,374920
369,4,19,376280,394410
370,4,19,397590,408490
371,4,19,409680,413270
372,4,19,415620,415830
373,4,19,418220,419650
374,4,22,70320,73860
375,4,22,77690,78550
376,4,22,138160,138650
377,4,22,162960,164550
378,4,22,165820,166720
379,4,22,198460,204950
380,4,22,206350,208000
381,4,22,214030,215560
382,4,22,217190,217190
383,4,22,269660,270120
384,4,22,284020,285280
385,4,22,290120,322110
386,4,22,324950,325740
387,4,22,328120,328120
388,4,22,335930,335970
389,4,22,341370,341910
390,4,30,84880,106840
391,4,30,109120,138420
392,4,30,141630,142130
393,4,30,148860,151240
394,4,30,155330,155540
395,4,30,156880,157540
396,4,30,160980,161260
397,4,30,170860,172770
398,4,30,174630,175340
399,4,30,217470,263070
400,4,30,268390,270210
401,4,30,294740,303860
402,4,31,122170,124860
403,4,31,126600,131540
404,4,31,135190,137140
405,4,31,140620,141650
406,4,31,142730,148600
407,4,31,150270,158580
408,4,31,160650,166750
409,4,31,168010,169750
410,4,31,191120,191680
411,4,31,193590,194440
412,4,31,202360,202990
413,4,31,207310,212350
414,4,31,215060,217800
415,4,31,233930,245380
416,4,31,250630,308900
417,4,31,310900,315060
418,4,33,34080,35360
419,4,33,36620,40690
420,4,33,41820,45920
421,4,33,47700,50800
422,4,33,70040,70840
423,4,33,76080,90820
424,4,33,93720,98500
425,4,33,100820,115330
426,4,33,117100,117960
427,4,33,121730,145670
428,4,33,148340,159720
429,4,33,184250,189790
430,4,33,191180,191570
431,4,33,215240,235640
432,4,33,237740,260030
433,4,33,265850,279420
434,4,38,55280,58860
435,4,38,82030,95280
436,4,38,96430,99410
437,4,38,101110,119350
438,4,38,121300,122420
439,4,38,185320,185760
440,4,38,196500,201140
441,4,38,204200,221050
442,4,38,226510,228990
443,4,38,236810,271080
444,4,38,272200,274950
445,4,38,276170,276520
446,4,38,277610,278160
447,4,38,279680,282710
448,4,38,292530,292900
449,4,38,294290,303290
450,4,38,305260,307440
451,4,38,309580,310210
452,4,41,93030,93520
453,4,41,98650,142970
454,4,41,149370,169830
455,4,41,171850,176320
456,4,41,205150,207930
457,4,41,209970,210250
458,4,41,233680,241250
459,4,41,243320,273000
460,4,41,279670,280840
461,4,41,282140,297280
462,4,41,306200,316670
463,4,44,35390,36220
464,4,44,44500,48880
465,4,44,51290,61780
466,4,44,63160,65990
467,4,44,67300,90210
468,4,44,92360,104750
469,4,44,121000,122370
470,4,44,129310,129770
471,4,44,131640,140370
472,4,44,141450,141930
473,4,44,143980,149140
474,4,44,206300,236390
475,4,44,240550,241640
476,4,44,244260,247710
477,4,46,25960,35000
478,4,46,38790,42390
479,4,46,50240,57800
480,4,46,69290,79520
481,4,46,82720,95030
482,4,46,100140,143670
483,4,46,157850,160380
484,4,46,162400,174220
485,4,46,208420,230490
486,4,46,231880,234640
487,4,46,252490,254260
488,4,46,275170,275600
489,4,46,278240,279220
490,4,49,78180,90890
491,4,49,93690,93900
492,4,49,99590,104460
493,4,49,107260,117200
494,4,49,244940,246310
495,4,49,259130,259540
496,4,49,283940,291380
497,4,49,295050,298170
498,4,49,316390,318510
499,4,49,326530,327850
500,4,49,348600,351970
501,4,74,6160,12480
502,4,74,13960,14810
503,4,74,19160,20110
504,4,74,23620,39950
505,4,74,41210,45460
506,4,74,47690,62260
507,4,74,82520,83510
508,4,74,85900,89330
509,4,74,91110,91690
510,4,74,95110,101560
511,4,74,102830,111250
512,4,77,114380,116200
513,4,77,118840,123710
514,4,77,127960,129140
515,4,80,157270,162540
516,4,80,167420,170910
517,4,80,180630,189250
518,4,80,191390,193340
519,4,80,196860,204520
520,4,80,223930,233500
521,4,80,293740,321360
522,4,80,324840,337430
523,4,80,347330,350200
524,4,80,352990,355460
525,4,80,356820,357690
526,4,80,370200,372810
527,4,80,376500,381690
528,4,81,54310,56540
529,4,81,62570,69980
530,4,81,71160,71520
531,4,81,75220,76840
532,4,81,81650,87710
533,4,81,111440,116880
534,4,81,117970,132500
535,4,81,139100,166540
536,4,81,168410,194650
537,4,81,196170,236470
538,4,81,238510,239140
539,4,81,243130,243640
540,4,83,123020,138250
541,4,83,143450,143880
542,4,83,150750,202150
543,4,83,221580,221890
544,4,83,223590,233540
545,4,83,268710,292020
546,4,83,293880,295050
547,4,83,296580,301280
548,4,83,304060,304290
549,4,83,306240,309090
550,4,83,312690,314230
551,4,83,320530,321440
552,4,83,325400,327950
553,4,83,330200,336420
554,4,85,39910,45200
555,4,85,60880,67500
556,4,85,69890,70900
557,4,85,74180,74960
558,4,85,76470,76880
559,4,85,80500,82880
560,4,85,86990,92470
561,4,85,93700,94350
562,4,85,96230,97180
563,4,85,101190,112300
564,4,85,171550,174270
565,4,85,176820,198110
566,4,85,201900,242390
567,4,85,243530,253070
568,4,85,254160,260600
569,4,85,263940,270600
570,4,97,11780,11970
571,4,97,16460,20070
572,4,97,24310,24310
573,4,97,35860,42740
574,4,97,43890,45760
575,4,97,48260,49100
576,4,97,56080,60980
577,4,97,69820,73510
578,4,97,74920,89090
579,4,97,94930,108130
580,4,97,111890,131260
581,4,97,151190,161910
582,4,97,189080,226600
583,4,97,231930,233740
584,4,97,236000,236240
585,4,97,238010,247280
586,4,97,251580,252750
587,4,97,265910,267800
588,4,97,270460,275800
589,4,97,278270,278650
590,4,99,65410,65640
591,4,99,66750,71490
592,4,99,196810,199310
593,4,99,201660,203600
594,4,99,205670,207330
595,4,99,209440,209670
596,4,99,211740,211970
597,4,99,214780,219610
598,4,99,221570,222070
599,4,99,234920,235440
600,4,99,240920,252200
601,4,99,253500,254220
602,4,99,261710,265130
603,4,99,274440,274560
604,4,99,275970,278020
605,4,99,281460,281950
606,4,99,288930,289640
607,4,99,300150,310300
608,4,99,312920,314970
609,4,121,25660,28490
610,4,121,36860,41640
611,4,121,50400,65860
612,4,121,69130,72220
613,4,121,84080,91410
614,4,121,93390,127700
615,4,122,62290,62690
616,4,122,70900,81030
617,4,122,82060,82540
618,4,122,87730,88550
619,4,122,91190,96060
620,4,124,9910,22680
621,4,124,32760,51250
622,4,124,53570,60350
623,4,124,62500,122310
624,4,124,129260,146000
625,4,124,181240,182810
626,4,124,187850,188760
627,4,124,206620,211930
628,4,124,229430,238270
629,4,124,240000,244190
630,4,124,252830,256650
631,4,124,258520,260220
632,4,124,262110,262910
633,4,124,266660,266950
634,4,125,69740,71180
635,4,125,101700,101970
636,4,125,112590,113390
637,4,125,139230,141260
638,4,125,150270,170180
639,4,125,174960,176190
640,4,125,182620,191390
641,4,125,194080,194830
642,4,125,200480,212220
643,4,125,214420,229580
644,4,125,231530,236150
645,4,125,237960,258770
646,4,125,260890,264550
647,4,126,31900,36320
648,4,126,60230,61080
649,4,126,65220,76910
650,4,126,91930,99250
651,4,126,100730,113160
652,4,126,115090,125170
653,4,126,129410,152230
654,4,126,157150,159120
655,4,126,174740,179350
656,4,126,217310,221520
657,4,126,230780,230800
658,4,126,236410,238330
659,4,126,242990,261790
660,4,126,264370,264570
661,4,126,266890,271860
662,4,126,273240,273780
663,4,126,277740,282620
664,4,126,288920,292040
665,4,126,293070,294900
666,4,126,296670,303840
667,4,129,53250,66300
668,4,129,68480,71400
669,4,129,74010,81000
670,4,129,84770,85210
671,4,129,88590,88810
672,4,129,139580,153890
673,4,129,159380,161430
674,4,129,172410,174120
675,4,129,175890,176920
676,4,129,178080,213980
677,4,129,218230,219910
678,4,129,241860,249280
679,4,129,253220,254430
680,4,129,256070,256470
681,4,140,21170,22560
682,4,140,26780,29450
683,4,140,30470,62230
684,4,140,149520,158830
685,4,140,163200,164370
686,4,140,173260,199360
687,4,140,201230,204060
688,4,140,206470,213470
689,4,140,220770,222120
690,4,140,224530,225140
691,4,140,228430,228470
692,4,140,230150,230920
693,4,140,238910,243680
694,4,140,244810,248300
695,4,140,304120,306990
696,4,140,317870,320640
697,4,140,332680,340230
698,4,140,348170,350960
699,4,143,73540,75400
700,4,143,81690,82620
701,4,143,100610,100770
702,4,143,112600,113760
703,4,143,178590,179070
704,4,143,181100,181260
705,4,143,188510,191410
706,4,143,196400,200520
707,4,143,204470,204620
708,4,143,207080,207540
709,4,143,211690,213550
710,4,143,217080,220560
711,4,143,224680,225430
712,4,143,227140,271160
713,4,143,273270,277980
714,4,148,15590,18790
715,4,148,20410,28310
716,4,148,41200,47660
717,4,148,50240,56880
718,4,148,61020,67350
719,4,148,69510,70370
720,4,148,79870,132400
721,4,148,145640,147280
722,4,148,151850,161430
723,4,148,163520,163780
724,4,148,201270,201890
725,4,148,209490,210510
726,4,148,218810,221260
727,4,148,222620,225630
728,4,148,227390,234700
729,4,148,239520,239860
730,4,148,243200,244880
731,4,148,251490,252320
732,4,148,253410,258180
733,4,148,260370,261940
734,4,148,263230,266760
735,4,148,277360,280490
736,4,148,281620,286570
737,4,148,289240,289790
738,4,151,93340,94230
739,4,151,98120,99180
740,4,151,102010,106700
741,4,151,120120,122190
742,4,151,123970,125600
743,4,151,128730,132180
744,4,151,225260,232770
745,4,151,239590,242060
746,4,151,248230,251950
747,4,151,259250,260150
748,4,151,264610,266300
749,4,151,274550,277230
750,4,151,278830,281470
751,4,151,289320,300680
752,4,151,301810,303560
753,4,151,306050,310420
754,4,151,314350,314410
755,4,151,320140,320500
756,4,158,81950,88340
757,4,158,90260,97800
758,4,158,98900,99210
759,4,158,102970,103970
760,4,160,10810,22530
761,4,160,26570,38700
762,4,163,25180,26160
763,4,163,28560,32880
764,4,163,36360,39000
765,4,163,55980,57010
766,4,163,63460,66140
767,4,163,67230,71850
768,4,163,72870,84160
769,4,163,86150,87330
770,4,163,98700,105600
771,4,163,108390,110020
772,4,163,111770,112890
773,4,163,119670,121730
774,4,163,140980,149680
775,4,163,152240,154840
776,4,163,155990,164490
777,4,167,116780,118350
778,4,169,90800,93690
779,4,169,95090,99760
780,4,169,101370,106240
781,4,169,138110,142580
782,4,169,153880,158880
783,4,169,164240,165020
784,4,169,166850,167340
785,4,169,169280,171010
786,4,177,105780,105960
787,4,177,107080,114360
788,4,177,125090,129120
789,4,177,133350,137090
790,4,177,139290,152670
791,4,177,157360,178630
792,4,177,180290,197570
793,4,178,39560,61390
794,4,178,63790,72910
795,4,178,78040,86210
796,4,186,31670,33760
797,4,186,37650,53000
798,4,186,54780,110710
799,4,186,135930,138650
800,4,186,157230,158450
801,4,186,165150,210070
802,4,186,212740,212880
803,4,186,215600,223000
804,4,186,224510,227510
805,4,186,239650,243750
806,4,186,245430,247990
807,4,186,249980,250070
808,4,187,42390,43680
809,4,187,109400,109660
810,4,187,152910,153530
811,4,187,157900,158350
812,4,187,167530,169200
813,4,187,170410,177410
814,4,187,191280,192220
815,4,187,199230,201620
816,4,187,205370,210370
817,4,187,214350,219150
818,4,187,222800,224900
819,4,187,226780,238450
820,4,187,245380,245680
821,4,187,247610,250030
822,4,187,251190,252700
823,4,187,257070,266010
824,4,187,270360,270790
825,4,187,271870,272050
826,4,189,34530,39840
827,4,189,41810,50090
828,4,189,60900,68000
829,4,189,78140,78940
830,4,189,83840,89350
831,4,189,91830,105350
832,4,189,106350,106890
833,4,189,108480,131340
834,4,189,132850,152940
835,4,189,163490,165780
836,4,189,173490,183480
837,4,189,223730,226930
838,4,189,237700,247010
839,4,189,248030,254090
840,4,189,257830,260160
841,4,189,269290,269330
842,4,189,284560,288320
843,4,189,297990,300820
844,4,189,305000,307250
845,4,189,309060,312330
846,4,194,114000,114130
847,4,194,127000,128120
848,4,194,136680,139140
849,4,194,140170,140390
850,4,194,143630,146370
851,4,194,149070,149920
852,4,194,160230,163330
853,4,194,165920,165920
854,4,194,222540,234080
855,4,194,269600,270440
856,4,194,274500,279770
857,4,194,284610,284880
858,4,194,287700,294940
859,4,194,298050,298480
860,4,194,301540,312480
861,4,194,314700,319840
862,4,194,730080,733420
863,4,194,734590,734850
864,4,194,747760,763740
865,4,194,764780,769220
866,4,194,775420,790170
867,4,194,801210,804840
868,4,194,808860,824960
869,4,199,86750,87450
870,4,199,88780,161260
871,4,199,167150,174550
872,4,199,177160,178580
873,4,199,184820,190290
874,4,199,209540,213270
875,4,199,216230,223290
876,4,199,232620,236130
877,4,199,244350,255740
878,4,199,257760,258490
879,4,199,259790,261460
880,4,199,263920,263990
881,4,199,266570,270340
882,4,199,273310,274170
883,4,199,277680,278750
884,4,199,303140,303550
885,4,201,60660,61140
886,4,201,64450,65460
887,4,201,66500,66700
888,4,201,67760,70990
889,4,201,72240,84710
890,4,201,102640,102890
891,4,201,106190,114570
892,4,201,119210,120370
893,4,201,121630,123310
894,4,201,133770,135880
895,4,201,139120,140700
896,4,201,144070,146150
897,4,201,148660,151610
898,4,201,153080,155750
899,4,201,157910,158030
900,4,201,162030,165410
901,4,201,173280,173330
902,4,201,176160,176170
903,4,201,194620,211030
904,4,201,212890,218570
905,4,201,226260,229050
906,4,201,230180,234800
907,4,205,31340,34370
908,4,205,35950,42480
909,4,205,79040,81690
910,4,205,86760,89110
911,4,205,91530,99350
912,4,205,101150,101340
913,4,205,102690,119550
914,4,205,122560,149900
915,4,205,151580,155850
916,4,205,173800,175090
917,4,205,179840,183010
918,4,205,265970,276920
919,4,205,278650,285180
920,4,205,287390,287670
921,4,205,295070,295820
922,4,205,304760,309050
923,4,205,312700,312700
924,4,205,325780,338690
925,4,207,98150,98240
926,4,207,113610,116430
927,4,207,170630,172070
928,4,207,190310,192310
929,4,207,194450,198620
930,4,207,204730,209160
931,4,207,224870,228810
932,4,207,231120,231510
933,4,207,235780,238790
934,4,207,240120,240410
935,4,207,242580,242580
936,4,207,247650,248460
937,4,207,250760,261560
938,4,207,262680,270670
939,4,207,276250,285910
940,4,207,289710,290410
941,4,207,294180,294550
942,4,207,297230,298570
943,4,207,303360,304470
944,4,207,332270,337030
945,4,207,342640,344460
946,4,207,347350,347870
947,4,208,43840,44690
948,4,208,47230,48740
949,4,208,53120,70520
950,4,208,71670,128330
951,4,208,132690,133140
952,4,208,216350,227100
953,4,208,234080,246330
954,4,208,260590,260990
955,4,208,262330,262870
956,4,208,269200,281080
957,4,208,284310,290470
958,4,208,292130,294660
959,4,235,9010,19860
960,4,235,21750,21950
961,4,235,22990,23820
962,4,235,26370,42760
963,4,235,45660,55290
964,4,235,75750,78390
965,4,235,81340,89710
966,4,235,92100,100060
967,4,235,164750,164860
968,4,235,191660,201800
969,4,235,206400,253870
970,4,235,254920,256680
971,4,239,67860,68380
972,4,239,71740,72520
973,4,239,77100,82350
974,4,239,84430,90770
975,4,239,92280,92500
976,4,239,94520,105000
977,4,239,106210,106850
978,4,239,107970,118240
979,4,239,119920,124030
980,4,239,128920,131800
981,4,239,132900,133510
982,4,239,136080,136800
983,4,239,141980,153120
984,4,239,164200,165610
985,4,239,175420,185870
986,4,239,232940,255740
987,4,239,256850,257410
988,4,239,258600,265410
989,4,239,267020,268190
990,4,239,274370,276810
991,4,239,282070,289870
992,4,239,293290,297790
993,4,239,306870,309000
994,4,239,312110,314780
995,4,239,315880,316060
996,4,242,56830,72340
997,4,242,77460,77950
998,4,242,78960,82580
999,4,242,84250,95810
1000,4,242,158250,160280
1001,4,242,161770,161810
1002,4,242,164290,164640
1003,4,242,185050,206560
1004,4,242,208640,217690
1005,4,242,218710,229030
1006,4,242,230510,232240
1007,4,242,235140,242240
1008,4,242,245850,246040
1009,4,242,250250,250400
1010,4,242,252700,254730
1011,4,242,256070,260290
1012,4,242,263140,264230
1013,4,251,73740,74390
1014,4,251,75780,77020
1015,4,251,80150,80900
1016,4,251,85790,90080
1017,4,251,94170,95180
1018,4,251,96590,99610
1019,4,251,103360,106140
1020,4,251,114820,117430
1021,4,251,122220,122470
1022,4,251,143990,147880
1023,4,251,150590,152700
1024,4,251,310250,315650
1025,4,251,326210,326560
1026,4,251,330100,340500
1027,4,251,354330,355420
1028,4,251,356770,357060
1029,4,251,360960,361970
1030,4,251,364930,369690
1031,4,251,381480,381640
1032,4,251,385590,387490
1033,4,252,70980,71530
1034,4,252,75470,80280
1035,4,252,83290,83580
1036,4,252,96390,96400
1037,4,252,102020,106420
1038,4,252,107760,109020
1039,4,252,112330,114200
1040,4,252,202760,203220
1041,4,252,205830,208050
1042,4,252,223930,226060
1043,4,252,238550,239200
1044,4,252,250890,251250
1045,4,252,262600,262720
1046,4,252,263970,264650
1047,4,252,274930,275610
1048,4,252,277280,285590
1049,4,252,286950,287370
1050,4,252,291280,292780
1051,4,252,295180,295290
1052,4,252,299330,300960
1053,4,252,303980,305410
1054,4,252,306940,314660
1055,4,252,316350,317420
1056,4,252,330010,331090
1057,4,252,332170,332660
1058,4,252,334070,342460
1059,4,252,351110,355900
1060,4,279,25160,26750
1061,4,279,29580,32400
1062,4,279,37430,41910
1063,4,279,50960,56530
1064,4,279,57710,58720
1065,4,279,60900,62120
1066,4,279,71620,71630
1067,4,279,72810,80390
1068,4,279,82690,97060
1069,4,279,98330,124260
1070,4,280,38570,42410
1071,4,280,44980,45710
1072,4,280,51860,69140
1073,4,280,73390,73470
1074,4,280,75400,81210
1075,4,280,86350,94680
1076,4,291,26300,26860
1077,4,291,28170,28680
1078,4,291,39560,49480
1079,4,291,51040,53800
1080,4,291,60920,68100
1081,4,291,73310,103660
1082,4,291,105270,115850
1083,4,291,145010,150590
1084,4,291,161090,211750
1085,4,291,214270,231590
1086,4,291,247180,248810
1087,4,291,253670,254090
1088,4,292,112280,117800
1089,4,292,126170,127800
1090,4,294,102080,105370
1091,4,294,109590,116760
1092,4,294,125040,133220
1093,4,294,147330,147590
1094,4,294,153020,155430
1095,4,294,158300,158970
1096,4,294,161610,185820
1097,4,294,188390,198520
1098,4,294,200220,203890
1099,4,294,205180,211920
1100,4,294,212980,221890
1101,4,294,234770,235540
1102,4,294,239250,239350
1103,4,294,244270,250270
1104,4,294,274700,300290
1105,4,294,301580,301990
1106,4,294,303220,307070
1107,4,294,308370,312900
1108,4,294,314090,319630
1109,4,294,325950,339880
1110,4,294,348700,358940
1111,4,296,23410,25390
1112,4,296,27330,27970
1113,4,296,29990,30390
1114,4,296,33940,35990
1115,4,296,49130,58760
1116,4,296,61440,62010
1117,4,296,65650,65970
1118,4,296,73730,75690
1119,4,296,83740,83830
1120,4,296,87760,105750
1121,4,296,109970,110910
1122,4,296,118720,119720
1123,4,296,133500,150100
1124,4,296,152320,156820
1125,4,296,164370,164450
1126,4,296,165480,167690
1127,4,296,173720,182430
1128,4,296,183850,183950
1129,4,296,186810,187370
1130,4,296,189530,192970
1131,4,296,195740,221630
1132,4,296,224510,227300
1133,4,296,230990,238310
1134,4,296,240350,240910
1135,5,6,17640,17920
1136,5,6,22820,22960
1137,5,7,27150,30720
1138,5,7,47000,47230
1139,5,7,51770,51880
1140,5,9,15490,29550
1141,5,9,56110,66110
1142,5,9,67160,67590
1143,5,9,74440,77630
1144,5,9,79310,82070
1145,5,9,84730,86010
1146,5,9,87180,92620
1147,5,9,99370,99780
1148,5,9,103790,104170
1149,5,9,112650,112730
1150,5,9,113880,114060
