Driver,Trip,Lanechange,Distance,Frequency
13,43,1,8.224356448417,0.12159006072657236
13,46,1,3.468198819889269,0.288334104222989
13,54,51,132.35069892208926,0.3853398615599462
13,62,4,5.90879125552,0.6769574058422178
13,63,15,53.770037210336,0.278965773100053
13,127,7,23.562799780997704,0.29707844844674075
13,134,4,18.724862291561998,0.21361972855749778
13,135,3,5.0053296648264,0.5993611212227815
13,136,8,23.611314057742405,0.3388206171175261
13,143,9,32.9401947094091,0.2732224286892033
14,1,15,34.059536511782994,0.4404052883928913
14,8,3,10.89147464331,0.27544479496564095
14,28,6,12.181152933109999,0.4925642123489969
14,53,8,14.621141814040001,0.5471528900922069
14,57,2,7.185511308929,0.27833788216500627
14,58,14,14.6239740185,0.957332116583998
14,68,1,6.7796580875100005,0.14750006373363808
14,75,7,16.18264897363,0.4325620614651323
14,93,1,7.137220141296499,0.14011057249221218
14,103,8,7.4360217818,1.0758440782920193
14,104,3,5.93718102945,0.5052903027748692
14,121,1,7.480383374484,0.13368298788148414
14,145,12,16.606212731337,0.7226211174180145
14,161,20,101.26092700986,0.1975095487527243
14,162,36,132.43704580838,0.2718272654019144
14,182,2,36.85169932975,0.054271581402636174
14,189,18,101.75503359878999,0.17689542584175458
14,190,17,89.33699640194999,0.19029070468759274
14,198,2,17.3439143862107,0.11531422235283302
14,200,10,13.861941074065001,0.7213996904596212
14,205,6,26.814886188830002,0.22375631049664338
15,4,3,51.58895034199,0.05815198758867164
15,35,2,8.093128572472999,0.24712322090156347
15,37,1,8.277884926299999,0.12080380542895204
15,66,1,5.898523737639999,0.16953394518339268
15,67,4,11.6243849079,0.3441042284552688
15,82,4,4.08514300581,0.9791578885515373
15,83,3,6.946610264589999,0.4318653106670387
15,89,2,5.806138296911199,0.34446303166150516
15,125,2,16.051936337689998,0.12459556018198213
15,131,3,7.2967665511,0.4111410141726056
15,139,1,3.27666607141,0.3051882548317426
15,146,8,10.183914969842998,0.7855525133202612
15,174,1,5.83669990812,0.17132969241896484
15,176,7,40.485267528938,0.1729024019662597
16,2,5,16.702052778,0.29936439948184196
16,3,1,1.6587876040499998,0.6028499354338421
16,21,10,25.7930500589,0.387701337265829
16,32,3,7.010716821078999,0.4279162996542597
16,33,4,5.248960316629999,0.7620556755453104
16,39,12,16.97634351573,0.7068659979035531
16,52,3,5.369438367300001,0.558717652533283
16,53,1,2.2756626134699998,0.4394324510500129
16,56,3,4.81290956954,0.623323575200007
16,57,4,5.237760122379999,0.7636852216482243
16,70,6,12.9276960555,0.46411982260731915
16,71,5,12.859190013,0.388826978600149
16,75,1,1.6493788195099999,0.6062888574603387
16,76,4,4.76571403256,0.8393285817553175
16,79,1,1.6142384819,0.6194871521232566
16,95,2,2.59521642748,0.7706486360145441
16,98,4,5.25162910078,0.7616684124562222
16,100,6,21.588419466199998,0.2779267842833018
16,102,2,5.61933971116,0.35591370210774104
16,103,5,11.340503324219998,0.44089753841185003
16,104,5,12.8705051607,0.3884851400601948
16,115,4,8.989210039829999,0.44497792156113053
17,1,14,60.69847780834499,0.2306482881532038
17,28,7,13.3325061831,0.5250325710610245
17,57,2,8.103229190371,0.24681518355380883
17,62,3,15.51850510557,0.19331758952240966
17,63,3,2.6979257816300004,1.1119653551727786
17,64,6,9.704636506045,0.6182611781762883
17,98,4,9.891268838039,0.4043970561812192
17,107,4,10.204343192100001,0.3919899521898401
17,116,3,12.41641231429,0.24161568769324065
17,135,11,106.0999666151869,0.1036758101903633
17,136,12,75.6558053365,0.15861307597780105
17,139,28,88.55264353643,0.31619609400459037
17,144,1,12.554301711593,0.07965397223778456
17,153,3,44.0880780374,0.06804560628510714
17,162,5,81.95677675299999,0.06100776772943279
17,163,9,110.73985738779,0.08127155129416237
17,164,30,80.98477455920701,0.3704400013865243
17,174,2,4.28356570928,0.46690074011638505
17,175,3,4.87612837471,0.6152422105126426
17,176,7,15.245278327263602,0.4591585571436688
17,177,1,6.29948385672,0.15874316416149648
17,222,17,62.628279976799995,0.27144286904091053
18,1,4,28.4433982355644,0.1406301724875677
18,2,10,31.1442544975336,0.3210865105405534
18,18,20,58.0375408717243,0.3446045387106319
18,25,18,36.584659544961,0.49200949862274274
18,27,4,23.786824736654395,0.1681603174986271
18,28,1,6.249840308351,0.16000408821067091
18,29,3,10.721759358114,0.2798048249170659
18,30,8,11.352895927499999,0.7046660209948447
18,32,5,27.1271094275472,0.1843174634346618
18,33,6,16.25336336511,0.36915436302124366
18,34,6,19.596473773360003,0.30617753323338043
