Driver,Trip,Lanechange,Distance,Frequency
2,241,4,2.87211816195,1.3927003606579453
2,242,2,2.83019246394,0.7066657216717117
2,243,1,2.8691722467800003,0.3485325780361478
2,245,1,2.6492861807700003,0.37746016540551897
2,246,1,2.21185226406,0.4521097616910609
2,247,4,2.82985008907,1.4135024379735104
2,248,2,2.21335908631,0.9036039440551413
2,249,2,2.4481232356,0.8169523375770047
2,252,2,2.87649012127,0.6952918020510982
2,253,4,2.8340716768500003,1.4113969073802324
2,255,3,2.9688325383400005,1.0104982215256326
2,256,6,2.83268726449,2.1181300439391237
2,260,2,2.2092095774500002,0.9053011631012924
2,261,2,2.44464480634,0.818114760399201
2,262,1,2.21177769966,0.4521250034095753
2,263,3,2.83290101577,1.0589851121870495
2,264,2,2.2127109974,0.9038686038755438
2,265,2,2.4425147499800004,0.8188282179325125
2,268,2,2.83446562543,0.7056003720971539
2,270,1,2.21222073647,0.4520344572828124
2,271,5,2.8345047717400003,1.7639765682704003
2,273,4,2.4434306493599998,1.6370425741560162
2,277,4,2.8337448362299997,1.4115596961516057
2,280,2,5.73471445002,0.3487531972918067
3,2,3,4.71737144656,0.6359473774717611
3,26,30,135.0706952131,0.22210591240882582
3,27,30,85.23864522112294,0.35195303635076686
3,28,4,9.5427394846,0.41916684474674903
3,42,4,8.676425430599998,0.4610193485779073
3,43,2,8.5567682097,0.23373310471736153
3,57,70,255.61697852279997,0.27384722409492174
3,69,2,2.7853283072,0.7180482081160964
3,70,2,2.19805474321,0.9098954455880546
3,90,4,5.623954626150001,0.7112432915800898
3,114,8,12.4056396226,0.6448679990208632
3,115,2,12.695409308399999,0.15753726023442877
3,125,1,2.41328736929,0.41437253297115817
3,148,1,2.4097530167300003,0.41498028763005157
3,150,2,2.4453258278599996,0.817886916014901
3,153,1,2.41135242311,0.41470503872273773
3,162,3,6.24328404707,0.48051634001946664
3,164,2,2.7927853685699997,0.7161309359852696
3,175,1,2.41111878799,0.4147452232470213
3,177,2,3.23398727296,0.6184316236252354
3,196,2,7.0015909462999995,0.2856493638859184
3,197,3,2.83082688271,1.0597610254174383
3,198,1,2.4135558011300002,0.4143264471166612
3,205,2,2.4062602959599997,0.8311652747451753
3,213,1,2.41102868934,0.4147607220193394
3,225,2,2.8315340017699993,0.7063309141793087
3,237,2,24.9920730604,0.08002537425232663
3,239,1,3.9094655511899994,0.2557894389670759
3,241,2,3.8738653997799997,0.5162801991296811
3,250,7,25.288802090199997,0.27680235604013304
3,258,1,2.41633767462,0.41384944269317114
3,261,2,2.834876351,0.7054981425537314
3,262,3,4.58633942644,0.6541164360197942
3,277,3,5.626935338039999,0.5331498977283387
3,284,1,2.4116401174199997,0.4146555668802738
3,287,1,2.41439402926,0.4141826014648053
3,291,4,5.2505311399900005,0.7618276881617767
3,302,3,2.41271819437,1.24341085792796
3,303,1,2.83420713551,0.35283236269887364
3,306,3,5.66358436201,0.5296998876053297
3,307,7,15.092852364059999,0.46379569819875915
4,17,22,29.375527725399998,0.7489227157263073
4,19,11,30.4690954295,0.36102154806177356
4,42,2,1.7804854040300002,1.1232891859001732
4,61,1,1.77919854676,0.5620508187920031
4,64,2,1.7791072053699997,1.1241593502422251
4,80,1,1.77706911177,0.5627243157718148
4,82,1,1.8372463107900001,0.5442928333164042
4,84,1,1.77964158357,0.5619108978078485
4,90,2,1.83627200263,1.0891632596562495
4,102,2,1.77719027892,1.1253718995218687
4,105,2,5.1233205453699995,0.390371826687171
4,106,5,7.1206951479,0.7021786351118507
4,107,1,1.78032136235,0.5616963437881876
4,108,1,1.8362595752300002,0.5445853154365419
4,112,2,5.01407500019,0.3988771607772547
4,115,1,1.78181078624,0.5612268192125005
4,117,1,1.83738425493,0.5442519697863079
4,118,2,1.7816057341400002,1.122582826084931
4,125,1,1.8351609930699997,0.5449113204651993
4,128,1,1.83826660033,0.5439907355225205
4,136,1,1.85120041688,0.5401900252839144
4,152,3,6.8105811869299995,0.4404910414631307
4,174,2,3.6254503729599996,0.5516555997888615
4,178,1,1.8375893070300002,0.5441912380390632
4,183,1,1.7212179155448002,0.5809839596536386
4,185,27,31.104434448469995,0.8680434310654412
4,192,6,5.13100689227,1.1693611265732582
4,194,1,4.4562040432300005,0.22440624134328638
4,196,1,1.7801355727199997,0.5617549670512042
4,197,1,1.8381367339999997,0.5440291690509245
4,229,2,5.12864071531,0.3899668764141748
4,230,1,5.026291134389999,0.19895385548958297
4,231,1,1.7871912290699996,0.5595372133290795
4,232,1,1.8408869176199998,0.5432164194489769
4,233,1,1.7802554971300002,0.5617171252172107
4,235,1,1.78417447772,0.560483300533422
4,236,1,1.8401630215699998,0.5434301136791755
4,251,11,12.5791199129,0.8744649924768904
4,252,1,1.7712841570699998,0.564562154529834
4,255,1,1.8384368557100002,0.543940357208408
4,256,1,1.78512268834,0.5601855864203419
4,257,1,2.27756586978,0.43906523770335315
4,266,1,1.78248435132,0.5610147428556445
4,267,1,1.8425671020999999,0.5427210758621956
4,286,1,1.8376042199099998,0.5441868217134247
4,292,1,1.8411304946599998,0.5431445532515984
4,293,1,1.78181762131,0.5612246663408771
4,294,1,1.83833060144,0.5439717965945193
4,298,1,1.78091725618,0.5615084005334207
4,299,1,1.84072287594,0.5432648298507895
4,304,2,2.62948746846,0.7606044995420082
4,322,1,1.77843301892,0.562292753992656
4,323,1,2.27085320967,0.4403631180305661
4,325,1,1.8384610891400002,0.5439331873310316
4,335,1,1.7801629129999998,0.5617463394486525
4,337,1,7.46830443878,0.1338992013779445
4,350,1,1.78085139096,0.5615291680576064
4,351,2,1.83877612373,1.0876799922455778
4,354,1,1.79620917188,0.5567280334914175
4,355,3,2.27623178839,1.3179677110659842
4,356,1,1.77890588149,0.5621432872898292
4,359,7,5.65787459308,1.237213707168681
4,362,1,1.7845280372499999,0.5603722548069482
4,367,1,1.77824474381,0.562352287828186
4,369,1,1.7840750585199998,0.5605145339734537
4,372,1,1.7241360865443003,0.5800006204871612
4,379,1,1.8413827708800001,0.5430701404478213
4,387,1,1.7856415322899999,0.5600228164034401
4,401,2,1.78871110009,1.1181235471168982
4,402,1,1.84030282982,0.5433888291623232
4,403,1,1.78086878932,0.5615236821472042
4,404,1,1.84349356477,0.542448326975724
4,407,1,1.84318474388,0.542539212805629
4,416,1,1.7854681700600001,0.5600771925082234
4,417,1,5.67421848819,0.17623572340073684
4,424,1,1.84311950003,0.5425584179342269
4,427,2,5.685968594889999,0.3517430612960837
4,444,1,1.78190088489,0.5611984417762562
4,454,1,1.78607959814,0.559885461455014
5,1,5,8.707692769,0.5742049165767943
5,29,1,1.83394559335,0.5452724462634343
5,33,1,1.77684666131,0.5627947654541776
5,36,3,12.759926938426199,0.23511106407400933
5,111,1,1.77869710117,0.5622092706747064
5,155,2,7.74650235107,0.2581810356933212
5,156,2,6.698842083939999,0.298559060646445
5,209,7,10.021679674569999,0.6984857057208177
5,237,3,7.74883497405,0.38715497362463797
5,238,5,6.693998504790001,0.7469377228605845
6,1,2,5.11984708707,0.39063666667915375
6,5,2,2.79639739238,0.7152059308343904
6,6,13,22.40485925715,0.580231272635705
6,12,1,2.83843617973,0.352306670532618
6,17,2,5.2455732287600005,0.3812738689900588
6,22,1,2.8355716640299997,0.3526625733658129
6,24,2,3.23081020815,0.6190397674722043
6,27,5,2.79417785874,1.789435122878931
6,28,1,2.8332514684500003,0.352951374466974
6,32,2,3.2285248092899996,0.6194779715630649
6,37,3,2.4153254628900003,1.2420686346801566
6,38,1,2.8317154418099997,0.35314282827825794
6,40,4,10.152149354839999,0.3940052357575901
6,42,4,13.094328848399998,0.3054757556733243
6,43,5,13.184371575099998,0.37923688448245796
6,45,6,2.7951291762099997,2.146591310007211
6,47,1,2.8336609512799997,0.3529003706488907
6,48,1,2.41411317002,0.4142307876940647
6,52,1,3.2304019680599994,0.30955899912373586
6,53,1,2.8327879264300004,0.35300912951159125
6,54,4,3.23157014366,1.2377883883621026
6,55,2,2.83378771076,0.7057691697955792
6,60,1,2.40921553168,0.41507286784867997
6,64,6,18.44447740542,0.3253006234937766
6,65,9,17.452506181799997,0.5156852492271553
6,66,1,2.83509134502,0.3527223211896002
6,70,6,2.79504901948,2.146652870194119
6,72,2,3.2100607997399995,0.6230411586478334
6,73,1,2.8349695565,0.3527374739200308
6,74,1,2.79531931543,0.3577408829395834
6,76,1,8.847179770710001,0.11303036966770579
6,78,1,7.93580147883,0.12601121672053636
6,80,4,2.79782219379,1.4296834190815748
6,81,7,9.8388222896,0.7114672665039656
6,85,2,2.79523045952,0.7155045099012846
6,86,1,2.17933597196,0.45885536368247226
6,88,2,2.79828946403,0.7147223422410593
6,91,2,3.23382882361,0.6184619251947147
6,92,1,2.8348676518200002,0.3527501537357466
6,93,1,2.4130935018499997,0.41440582357598216
6,96,1,2.83859462908,0.3522870048986544
6,98,1,2.18329409886,0.4580234978522348
6,100,4,5.24768340128,0.7622411060515448
6,101,1,2.20198118024,0.45413648807434737
6,104,1,2.1855111470199997,0.4575588650570488
6,108,1,3.2319740341599994,0.3094084263767618
6,109,1,2.8392694369,0.3522032770133398
6,110,6,2.79797753629,2.14440606551679
6,113,6,3.6213984191899997,1.6568185285014907
6,115,1,1.9548542534300002,0.5115470875874216
6,117,4,3.2331589867499995,1.2371801128223627
6,118,4,6.9561874404,0.5750276332073635
6,120,4,6.8690900075,0.5823187635673153
6,121,6,10.107035407359998,0.5936458870650406
6,130,3,5.41354445264,0.554165579731594
6,131,4,10.527628954329998,0.3799526006617859
6,133,2,2.41330476765,0.8287390912286378
6,138,2,3.6145527859,0.5533187972248725
6,139,1,2.1804954483800003,0.45861136777100375
6,140,1,2.4140821015199996,0.4142361187179016
6,141,1,2.83265060366,0.3530262428793456
6,142,2,3.2353462091500003,0.6181718649904382
6,146,2,2.41962782877,0.826573399520159
6,149,2,2.83790677249,0.7047447856242246
6,150,3,2.79605998847,1.0729383533869012
6,152,1,1.8409117724199997,0.5432090852922485
6,153,2,1.77985595622,1.123686438225897
6,154,2,2.41491225184,0.8281874417905392
6,155,3,4.97402646095,0.6031331002262146
6,156,1,2.1781684177300003,0.45910132194560044
6,157,1,2.7989046203300005,0.35728262861708254
6,160,2,2.7995638939000003,0.7143969831722081
6,163,2,2.8003095378999996,0.7142067592641328
6,166,1,2.1836060266,0.4579580692754624
6,167,1,2.4136514921099996,0.4143100208414124
6,169,1,2.79976956737,0.3571722514790255
6,171,3,2.79779733899,1.0722720899731053
6,174,2,2.80123972879,0.713969596905547
6,175,1,2.83969942494,0.3521499462997317
6,176,2,2.8024470507,0.7136620117409307
6,181,1,2.80068608812,0.35705536734081617
6,183,2,2.41185449007,0.8292374221721616
6,190,5,2.80084205199,1.7851774242133707
6,191,2,5.018161129310001,0.3985523677823794
6,192,2,5.5133290182,0.3627572367616404
6,193,2,5.189568529289999,0.3853884939975205
6,195,1,2.41021469464,0.4149007979346688
6,198,2,2.41454688628,0.8283127618537668
6,202,2,2.1867420809900002,0.9146026032912593
6,203,4,2.79896924281,1.4290975187652422
6,205,1,5.13575291633,0.1947134171545383
6,207,4,2.8032144426500003,1.426933287422216
6,208,1,10.277827651039999,0.09729682516118193
6,209,6,12.145124657770001,0.49402539447476335
6,211,2,5.032250694060001,0.3974364795380271
6,212,4,5.5142374611400005,0.7253949486558835
6,214,1,2.4165265711000004,0.4138170926648661
6,216,1,2.8013907217,0.3569655572333582
6,219,1,2.1858243175,0.45749330904312263
6,220,2,2.4172467389300003,0.8273876091297592
6,221,2,4.67564334421,0.42774862254552937
6,222,1,5.1304370959800005,0.19491516634782616
6,223,1,2.18393038174,0.4578900538044034
6,226,2,3.61721287087,0.5529118886273803
6,227,1,2.83663669221,0.35253016459464476
6,228,3,3.61858485583,0.8290533784682758
6,232,2,2.83233619044,0.7061308635431808
6,234,1,2.41634202421,0.41384869773431204
6,236,1,2.1850581682900003,0.4576537203961887
6,237,1,2.7996415651500004,0.3571885817270403
6,242,4,11.63967558086,0.34365218963469246
6,246,3,3.6209143719600005,0.8285200067783156
6,249,1,2.8421283602699994,0.3518489924589476
6,250,2,2.4193786594,0.8266585274815953
6,254,5,2.80326042403,1.7836373521129876
6,259,1,2.1889317888699997,0.45684383820668695
6,260,3,2.8029043790199997,1.0703183535104799
6,262,1,2.4180793747300005,0.4135513542071623
6,263,1,2.84387254586,0.35163319870145426
6,268,2,2.1850718384300003,0.9153017144905512
6,269,1,2.41931093007,0.41334083501663266
6,273,1,2.42008453572,0.41320870624153205
6,279,3,2.18683280101,1.3718469919668457
6,280,1,2.42029518015,0.4131727436394862
6,282,1,2.42023739274,0.4131826088629594
6,286,3,2.84347114084,1.0550485133862688
6,287,5,2.80001065893,1.7857074879531736
6,290,1,2.42046357142,0.41314399927669043
6,292,2,2.41865041376,0.8269074309465121
6,293,1,2.1893947095199997,0.456747244182041
6,299,2,2.18843096465,0.9138967745870219
6,300,5,6.1071580356899995,0.8187114154865799
7,7,2,3.19580905742,0.6258196168999579
7,8,2,3.40022611728,0.5881961760825171
7,18,3,7.885723406419999,0.38043434259406206
7,32,2,3.1930191061199995,0.6263664367578126
7,33,2,8.714111521100001,0.22951278454002796
7,91,2,8.16937570457,0.24481674883445348
7,92,4,10.59065637754,0.37769141565984043
7,111,1,3.40422463323,0.29375264788304495
7,116,4,9.242175359159999,0.4327985397978373
7,120,3,5.02668259749,0.5968150846639901
7,136,5,9.393207415469998,0.5322995414500618
7,166,2,3.6145888253600003,0.5533132803288648
7,184,6,8.94485229964,0.6707768668512815
7,188,4,12.0428154659,0.3321482431850139
7,190,13,24.881730175799998,0.5224717054702175
7,229,5,10.032125525639998,0.4983988674405094
7,236,5,9.454167540690001,0.528867293548627
7,237,4,8.857891568140001,0.45157473076179555
7,300,1,1.7883904731699998,0.5591620034899071
8,1,2,11.107417495299998,0.1800598564739537
8,2,3,3.40635282548,0.8807073587796239
8,8,7,16.02892141426,0.4367106069764935
8,11,2,3.1979136376099997,0.6254077585080517
8,12,2,3.40921174885,0.5866458722238778
8,46,1,3.3994152294299997,0.29416824145006726
8,48,1,3.40460615441,0.29371972987380524
8,50,4,12.31251800755,0.32487262130680433
8,51,5,16.830552093999998,0.29707878696281587
8,56,1,3.4017136770600005,0.2939694797782834
8,73,9,21.950395639261004,0.41001538869314885
8,74,6,24.965015503750003,0.24033632180595835
8,93,1,3.61750180792,0.2764338632286634
8,138,2,5.819258673589999,0.34368638896853954
8,155,3,5.81090621805,0.5162705931617543
8,158,4,11.211509397699999,0.35677622504785894
8,177,8,58.488626045,0.13677873017302472
8,183,3,7.5028501253,0.3998480510604689
8,200,3,4.74084680516,0.6327983424258216
8,240,1,6.050610258840001,0.16527258527997077
8,241,1,7.05171872831,0.1418093997404315
8,258,1,7.187057463899999,0.13913900160433085
8,259,3,11.8443126057,0.25328612135382755
8,260,2,4.74201063117,0.4217620236558893
9,9,2,1.56343216385,1.2792368266717362
9,11,5,6.3227566487,0.7907943129565222
9,23,2,6.591915491599999,0.30340194781753144
9,26,6,14.0264708402,0.42776262599170295
9,27,34,68.94435068429999,0.4931513555865931
9,28,53,82.477049854,0.6426030040334861
9,29,6,12.514545278389999,0.47944211048249147
9,30,5,9.44304253221,0.5294903610721984
9,36,4,6.3262673892,0.632284371480831
9,40,9,6.3269446825,1.4224875436154092
9,42,11,24.165277517030002,0.455198579542402
9,43,9,33.20478683699,0.27104525754624137
9,52,6,8.51227003989,0.7048648564816367
9,53,2,7.1835004686172,0.2784157958557207
9,55,5,8.50807579239,0.5876769462340969
9,58,4,9.140688861169998,0.437603780278766
9,59,4,8.518734152,0.4695533313550926
9,60,5,9.15104834181,0.5463854864754263
9,63,7,8.51911691592,0.8216814100671435
9,64,2,9.16731332293,0.218166427779603
9,65,6,6.5867705480000005,0.9109168076033608
9,68,5,8.526690794849998,0.5863939622414748
9,69,7,9.15475854208,0.7646296696766369
9,70,7,8.51565961324,0.8220150074007797
9,71,4,3.61041756855,1.1079050896615437
9,73,4,8.50806647184,0.47014207202531866
9,77,2,7.295194485000001,0.2741530748922864
9,78,1,4.99771992042,0.20009124479227755
9,80,3,4.95177582262,0.6058432585529873
9,81,5,8.49930453347,0.5882834272275048
9,82,5,9.147228780419999,0.5466136378596648
9,83,4,8.516740797039999,0.4696632309615673
9,84,4,9.14549453675,0.43737383297606397
9,85,4,8.51635554764,0.46968447684273296
9,87,7,8.512490626239998,0.8223210229944099
9,88,4,9.131190288665,0.4380589905092
9,89,2,6.3185437601,0.31652863000324416
9,91,1,8.513558139899999,0.11745970175658495
9,93,3,7.2964496524,0.4111588708096161
9,94,3,8.51677932198,0.3522458298593738
9,96,3,9.15172128552,0.32780718581832774
9,98,1,5.004249897749999,0.19983014846033528
9,101,6,8.50722575823,0.705282799647761
9,102,1,3.6101292528699997,0.2769983925658658
9,103,1,4.87890900546,0.20496385541950002
9,107,3,9.07210390468,0.33068404325179723
9,109,4,7.2912425718,0.5486033362091962
9,111,5,8.534797809239999,0.5858369596742956
9,112,2,9.16784459428,0.21815378515990985
9,113,2,4.33739561375,0.4611061978436529
9,116,5,8.517956818130001,0.5869952274655555
9,120,5,8.51529984001,0.5871783840783847
9,121,4,9.14783088795,0.4372621279290382
9,122,4,6.762985487670001,0.5914547661373275
9,123,3,3.6122375612799997,0.8305101613906443
9,128,6,8.528153499830001,0.7035520643618344
9,129,4,3.61031566387,1.107936361363008
9,134,8,29.724010662500003,0.26914268369890104
9,138,4,9.150311396989999,0.4371435928744242
9,139,2,7.93940977442,0.2519078945192883
9,145,4,6.76657762764,0.5911407834384207
9,149,3,4.95022985406,0.6060324648439321
9,150,4,8.531121162949999,0.4688715496588762
9,151,4,9.15063326665,0.4371282165331907
9,154,5,6.324322501100001,0.7905985185180453
9,155,5,4.95519273625,1.0090424865661047
9,156,3,8.517545471190001,0.3522141455126115
9,161,3,4.9597069893,0.6048744424765731
9,162,4,5.9624253041660005,0.6708679431514495
9,166,4,6.5842167173,0.6075134175778294
9,167,4,5.843033532530001,0.6845759103949592
9,168,1,1.5638838998400002,0.6394336562338861
9,169,8,8.52647704357,0.9382538601957501
9,170,5,9.140676868728999,0.547005443011054
9,174,2,8.527125753850001,0.2345456203805836
9,175,5,9.14936940007,0.5464857501503596
9,177,2,8.52498637694,0.23460448047283447
9,180,2,7.2920317117,0.2742719833199598
9,183,3,8.51764116217,0.35221018858180025
9,184,5,9.14918485318,0.5464967732357207
9,185,3,8.52189319708,0.3520344518079551
9,187,4,8.78975151257,0.45507543578219495
9,188,3,8.51994333802,0.352115017785692
9,191,3,8.51525137315,0.35230903569793576
9,192,2,3.6099844736600004,0.5540190032929118
9,198,4,8.92836051847,0.4480105828752372
9,199,5,9.44578898761,0.5293364065784741
9,202,2,3.6106306984600005,0.5539198458743056
9,204,3,8.52032734468,0.35209914814753773
9,206,4,9.153434402610001,0.43699444646256974
9,209,5,8.52891467808,0.5862410621659054
9,213,4,4.959740543280001,0.8064938004508397
9,214,5,8.532724297549999,0.5859793221533772
9,216,2,8.52385486217,0.23463562347550823
9,220,2,7.310001732099999,0.2735977463886927
9,221,5,8.52601536566,0.5864404162509915
9,222,5,9.15991094212,0.5458568354642522
9,225,2,8.53377503422,0.23436286895074018
9,226,2,9.15640144436,0.2184264213570414
9,227,1,8.52723697908,0.11727128053944263
9,229,3,3.6157787489100004,0.8296967841033883
9,230,3,4.95811131114,0.605069110340369
9,231,3,8.52276249371,0.3519985453324636
9,232,6,9.15452180011,0.6554138087177753
9,233,3,7.960953915059999,0.3768392622302211
9,240,2,3.6118206220100006,0.5537373555630755
9,241,2,6.2218834429,0.32144607309901746
9,242,1,6.336519994200001,0.15781533095694938
9,243,4,7.75113280031,0.5160536018477226
9,245,3,4.96033830122,0.6047974589277806
9,248,5,9.16331294287,0.5456541789168637
9,249,3,7.5466629240000005,0.3975266989147427
9,253,1,7.2741548968,0.1374730142796263
9,255,2,8.1872829666,0.24428128454323553
9,257,6,9.317352429980001,0.6439597562816327
9,259,3,6.3337051881,0.473656400306808
9,260,3,4.9525258162100005,0.6057515117196901
9,264,2,7.299730486,0.2739827181066148
9,265,5,6.496681839920001,0.7696236514579833
9,267,3,10.7029801897,0.2802957631265212
9,268,3,9.7723791955,0.3069876782290074
9,269,8,16.295768015116,0.49092500534980477
9,271,2,4.95731906439,0.4034438723879276
9,272,2,7.961282619790001,0.2512158022161453
9,273,5,9.154857339909999,0.5461581556495511
9,274,3,7.96254089404,0.3767641560554514
9,275,3,3.61165285211,0.8306446169784396
9,286,2,6.3353518186,0.31568886105554345
9,292,4,8.520372083320002,0.4694630658009224
9,297,1,8.5299436668,0.1172340684842001
9,300,5,4.95733397727,1.0086066468238026
9,301,5,8.45143605278,0.591615433019257
9,302,5,9.15742856897,0.5460048049888732
9,304,5,8.52846542757,0.5862719433482703
9,305,6,9.16500928297,0.6546638213611987
9,306,7,8.522173434949998,0.8213867100254656
9,308,5,8.8087151036,0.5676196745149095
9,309,5,8.52036027729,0.5868296453762527
9,310,3,9.151369030866999,0.3278198037781218
9,311,4,6.332344387800001,0.6316775833775664
9,312,2,4.95569853143,0.40357580012496974
9,313,9,8.52152348193,1.0561491755652161
9,317,6,8.52399591316,0.7038952225137437
9,318,5,9.15947039079,0.5458830900340682
9,319,4,8.52789563128,0.46904889235840913
9,325,1,4.963239477749999,0.20148131164795882
9,326,1,2.17404252093,0.4599726042028955
9,327,1,12.894058811919999,0.07755509840513085
