Driver,Trip,Tailgating,Total,Ratio
11,168,109570,136670,0.8017121533621131
11,171,32830,83440,0.3934563758389262
11,172,69960,113790,0.614816767730029
11,174,22180,87560,0.2533120146185473
11,178,31310,89800,0.34866369710467704
11,180,97200,109460,0.8879956148364699
11,189,88940,132420,0.6716508080350401
11,190,64390,101990,0.631336405529954
11,195,113090,154160,0.7335884795018163
11,197,56570,92180,0.6136906053373834
11,199,28350,86540,0.3275941761035359
11,200,16830,88520,0.19012652507907818
11,202,69140,86930,0.7953525825376739
11,204,36980,76250,0.48498360655737704
11,207,112660,126960,0.8873660995589162
11,208,46290,82900,0.5583835946924005
11,210,67140,97420,0.6891808663518785
11,214,2100,21480,0.09776536312849161
11,216,21390,86900,0.24614499424626007
11,217,11920,52900,0.22533081285444234
11,228,15390,30430,0.5057509037134407
11,229,60380,85880,0.7030740568234746
11,233,19700,39170,0.5029359203472045
11,235,21130,34890,0.6056176554886787
11,236,37100,66320,0.5594089264173703
11,237,72030,97340,0.7399835627696734
11,240,20140,62180,0.3238983596011579
11,243,35480,70710,0.5017677839060953
11,245,38540,55540,0.6939142960028808
11,246,81050,107280,0.7554996271439225
11,249,11200,43990,0.25460331893612187
11,252,67030,161320,0.4155095462434912
11,254,9790,54610,0.17927119575169384
11,256,8500,46260,0.1837440553393861
11,257,11650,79150,0.14718888186986734
11,261,92820,109410,0.8483685220729367
11,262,40560,90220,0.4495677233429395
11,264,69730,94770,0.735781365410995
11,265,79830,102710,0.7772368805374354
11,268,89820,117750,0.7628025477707007
11,269,29990,77630,0.3863197217570527
11,296,10070,15890,0.6337319068596602
11,302,3670,86240,0.0425556586270872
11,306,4500,11020,0.40834845735027225
11,308,92280,122430,0.7537368292085274
11,309,66930,104840,0.6384013735215567
11,311,2770,17010,0.1628453850676073
11,317,7930,18160,0.43667400881057267
11,320,33630,92040,0.36538461538461536
11,321,8880,71670,0.12390121389702805
11,322,92190,151750,0.6075123558484349
11,324,27660,90300,0.306312292358804
11,325,93070,179490,0.5185247088974316
11,330,46060,92900,0.49580193756727664
11,335,12670,20680,0.6126692456479691
11,339,24850,30940,0.8031674208144797
11,340,73360,97280,0.7541118421052632
11,343,4430,126090,0.035133634705369184
11,344,58210,101470,0.5736670937222824
11,347,58190,167700,0.3469886702444842
11,348,32920,96480,0.3412106135986733
11,349,91220,145700,0.6260809883321894
11,350,15130,22260,0.6796945193171609
11,351,7060,31460,0.22441195168467895
11,352,31530,146320,0.21548660470202297
11,353,37600,161740,0.23247186843081488
11,354,19270,79450,0.24254247954688482
11,364,93750,109530,0.8559298822240482
11,366,89970,116770,0.770488995461163
11,367,43720,87880,0.4974965862539827
11,368,82650,105610,0.7825963450430831
11,369,32470,77330,0.41988878830984094
11,370,53690,98570,0.544689053464543
11,371,10890,55680,0.19558189655172414
11,374,64960,122680,0.5295076622106293
11,375,18120,84130,0.21538095804112684
11,376,35430,53930,0.6569627294641202
11,378,3660,111360,0.03286637931034483
11,380,17820,82870,0.21503559792446
11,382,41340,121150,0.34122988031366075
11,383,16690,53600,0.3113805970149254
11,384,44830,109750,0.40847380410022777
11,385,111310,150160,0.7412759722962173
11,393,5840,20020,0.2917082917082917
11,394,5920,64360,0.09198259788688626
11,396,51530,76390,0.6745647336038748
11,399,99270,131930,0.7524444781323429
11,400,50890,81680,0.6230411361410382
11,401,19570,63800,0.3067398119122257
11,406,5280,20230,0.2609985170538804
11,409,27890,88220,0.3161414645205169
11,411,30290,84770,0.3573198065353309
11,412,740,20810,0.035559827006247
11,418,33900,148700,0.22797579018157363
11,421,24310,75830,0.320585520242648
11,426,96760,133780,0.7232770219763791
11,427,29050,38470,0.7551338705484794
11,428,24800,31520,0.7868020304568528
11,429,114200,138310,0.8256814402429326
11,431,4020,44270,0.09080641517957985
11,436,19380,86020,0.22529644268774704
11,437,5660,59860,0.09455395923822252
11,440,23890,88680,0.26939557961208843
11,442,23270,83160,0.2798220298220298
11,443,115280,161280,0.714781746031746
12,110,30120,194050,0.155217727389848
12,111,43360,198350,0.21860347869926897
12,137,4260,30370,0.14027000329272307
12,151,25870,80220,0.3224881575666916
12,156,2200,29290,0.07511095937179925
12,201,5140,58380,0.08804385063377869
12,212,2130,16630,0.1280817799158148
12,301,14130,53760,0.26283482142857145
12,348,27300,54850,0.4977210574293528
13,7,23610,42850,0.5509918319719953
13,10,11010,82650,0.13321234119782213
13,11,18880,43000,0.4390697674418605
13,19,27380,37230,0.7354284179425195
13,21,13980,19000,0.7357894736842105
13,22,17250,19650,0.8778625954198473
13,27,7130,31850,0.223861852433281
13,35,6800,35530,0.19138755980861244
13,36,12410,52790,0.23508240197007008
13,37,17380,41430,0.41950277576635286
13,42,11770,25260,0.4659540775930325
13,43,8570,35170,0.24367358544213819
13,45,13920,19000,0.7326315789473684
13,46,18860,21460,0.8788443616029823
13,51,12200,35760,0.34116331096196867
13,53,17420,18660,0.9335476956055734
13,54,31070,40100,0.7748129675810473
13,58,7920,31760,0.24937027707808565
13,60,6210,42580,0.14584311883513387
13,61,18100,41840,0.4326003824091778
13,64,11700,29070,0.4024767801857585
13,66,8830,55740,0.1584140653031934
13,67,12800,54170,0.23629315119069597
13,71,9410,36550,0.25745554035567714
13,74,9270,21080,0.43975332068311196
13,76,32210,40320,0.798859126984127
13,90,6360,37890,0.16785431512272367
13,91,20880,55950,0.3731903485254692
13,101,9080,40340,0.22508676251859197
13,102,9970,57640,0.17297015961138099
13,126,17040,19510,0.8733982573039467
13,127,20440,27940,0.7315676449534717
13,133,1870,17760,0.10529279279279279
13,149,14030,17850,0.7859943977591036
13,150,14650,41750,0.3508982035928144
13,155,6030,32950,0.18300455235204857
13,156,6430,35410,0.1815871222818413
13,157,55990,77640,0.7211488923235445
13,167,8110,40600,0.19975369458128078
13,177,13640,17970,0.7590428491930996
13,178,6260,18540,0.3376483279395901
13,183,830,38820,0.02138073158165894
13,187,16300,19170,0.8502869066249348
13,188,2440,20280,0.1203155818540434
13,193,44020,75360,0.5841295116772823
13,198,19540,40110,0.48716030914983793
13,201,12450,35650,0.3492286115007013
13,202,8080,33390,0.2419886193471099
13,205,11330,17260,0.6564310544611819
13,206,17320,19230,0.9006760270410816
13,210,50190,59980,0.8367789263087696
13,212,19530,53470,0.36525154292126427
13,224,43740,50820,0.8606847697756789
13,227,15120,36810,0.41075794621026895
13,236,7130,44050,0.16186152099886492
13,239,4220,36440,0.11580680570801317
13,243,9640,20090,0.4798407167745147
13,248,13740,18980,0.7239199157007377
13,250,7880,18150,0.43415977961432506
13,252,4910,18220,0.2694840834248079
13,253,24020,40290,0.5961777115909656
13,254,7160,36280,0.19735391400220506
13,256,16060,34200,0.4695906432748538
13,257,10180,40500,0.25135802469135804
13,260,8490,39110,0.21708003068268986
13,265,23610,39840,0.5926204819277109
13,266,3100,34260,0.09048453006421482
13,268,8850,16830,0.5258467023172906
13,269,32130,41810,0.7684764410428128
13,279,710,19380,0.03663570691434469
13,281,10120,18450,0.548509485094851
13,282,13550,28200,0.4804964539007092
13,288,3240,40600,0.07980295566502463
13,298,44490,55100,0.8074410163339383
13,300,10840,17500,0.6194285714285714
13,301,18200,19720,0.922920892494929
13,306,9800,17570,0.5577689243027888
13,308,15310,22500,0.6804444444444444
13,318,11120,37220,0.2987641053197206
13,319,27750,55040,0.5041787790697675
13,330,7250,34270,0.21155529617741464
13,332,18700,20130,0.9289617486338798
13,339,16190,17610,0.9193639977285634
13,340,23620,27790,0.8499460237495502
13,348,24570,36020,0.6821210438645197
13,349,1720,21520,0.07992565055762081
13,353,4330,40350,0.10731102850061958
13,354,1050,40880,0.025684931506849314
13,359,13540,18030,0.7509706045479756
13,360,12190,19290,0.631933644375324
13,364,12430,66270,0.18756601780594537
13,365,7870,33910,0.23208493069890887
13,367,13020,18230,0.714207350521119
13,368,6600,15680,0.42091836734693877
13,376,6290,38680,0.1626163391933816
13,377,14710,38780,0.37931923671995876
14,231,5390,47260,0.11404993652137115
14,232,6640,32410,0.2048750385683431
14,634,1180,15160,0.07783641160949868
14,678,7680,100160,0.07667731629392971
15,236,1260,16100,0.0782608695652174
15,252,6160,10890,0.5656565656565656
15,264,4640,10150,0.45714285714285713
15,274,2920,10350,0.2821256038647343
15,275,5850,10470,0.5587392550143266
15,276,1010,11170,0.09042076991942703
15,280,940,10660,0.08818011257035648
15,300,5040,9990,0.5045045045045045
15,308,4390,10320,0.4253875968992248
15,326,2620,10080,0.25992063492063494
15,332,4000,9840,0.4065040650406504
15,341,4530,10490,0.43183984747378457
16,63,15730,42880,0.3668376865671642
16,285,59300,92110,0.6437954619476712
17,15,9980,69920,0.1427345537757437
17,26,11420,26060,0.4382194934765925
17,33,11010,23290,0.4727350794332332
17,42,10320,28280,0.3649222065063649
17,52,8380,11750,0.7131914893617022
17,56,1990,11950,0.16652719665271967
17,58,2450,11610,0.21102497846683893
17,60,10260,14880,0.6895161290322581
17,69,12110,16700,0.7251497005988023
17,71,5550,11990,0.4628857381150959
17,73,3340,13540,0.2466765140324963
17,79,6690,142690,0.04688485528067839
17,85,5460,28090,0.19437522249911
17,91,960,10940,0.08775137111517367
17,92,7660,15050,0.5089700996677741
17,97,28720,32860,0.8740109555690809
17,98,32290,47120,0.6852716468590832
17,106,7690,11020,0.6978221415607986
17,107,3630,18100,0.2005524861878453
17,120,6550,16540,0.39600967351874244
17,122,8240,23440,0.3515358361774744
17,126,14120,27380,0.5157048940832725
17,127,10320,14030,0.7355666429080542
17,135,13380,36400,0.3675824175824176
17,146,7030,12040,0.5838870431893688
17,155,39240,57410,0.6835046159205713
17,157,23120,42980,0.5379246161005119
17,162,25380,29560,0.8585926928281461
17,170,3650,15160,0.2407651715039578
17,175,13690,23330,0.586798114016288
17,203,4350,26080,0.16679447852760737
17,232,11070,13480,0.8212166172106825
17,239,1620,12110,0.1337737407101569
17,241,18420,26580,0.6930022573363431
17,245,11910,12270,0.9706601466992665
17,259,27540,29200,0.9431506849315069
17,263,14450,16150,0.8947368421052632
17,278,1800,48500,0.03711340206185567
17,280,15580,28070,0.5550409690060563
17,307,13390,27710,0.4832190544929628
17,321,2250,33260,0.06764882742032471
17,324,13110,15020,0.8728362183754993
17,331,5260,14040,0.37464387464387466
17,359,8890,46330,0.19188430822361321
17,422,570,13660,0.04172767203513909
17,427,10110,13580,0.7444771723122239
17,489,23680,31060,0.7623953638119768
17,515,4120,13870,0.29704397981254504
17,524,9370,14790,0.6335361730899256
17,542,5130,14210,0.3610133708655876
17,543,12680,25440,0.49842767295597484
17,544,40720,63700,0.6392464678178964
17,545,42610,79620,0.535167043456418
17,550,3210,15280,0.2100785340314136
17,558,16020,27340,0.5859546452084857
17,578,19680,26740,0.7359760658189978
17,579,5090,11630,0.4376612209802236
17,581,13030,15070,0.8646317186463172
17,585,7840,14290,0.5486354093771868
17,604,7050,14430,0.4885654885654886
17,634,4150,14570,0.2848318462594372
17,667,11480,14720,0.779891304347826
17,688,8090,25780,0.3138091543832428
17,700,133450,362830,0.36780310338174904
17,701,46480,407120,0.11416781292984869
17,708,555290,613190,0.9055757595525041
17,709,258780,377770,0.6850199857055881
17,731,770,14400,0.05347222222222222
17,756,5090,25750,0.19766990291262135
17,758,7310,22480,0.3251779359430605
17,771,56570,70280,0.8049231644849175
18,1,19340,53310,0.362783717876571
18,186,39480,64340,0.6136151694124962
18,610,37600,97840,0.38430089942763695
20,1,15890,44220,0.35933966530981454
20,9,19290,36460,0.5290729566648382
20,10,18470,59190,0.31204595370839666
20,11,58650,104070,0.5635629864514269
20,12,46560,80410,0.5790324586494218
20,17,16820,29230,0.5754361956893602
20,18,15000,37670,0.39819485001327315
20,52,9760,19120,0.5104602510460251
20,53,22700,23760,0.9553872053872053
20,62,7910,16780,0.47139451728247916
20,63,13880,21570,0.6434863235975893
20,119,19330,34720,0.5567396313364056
20,120,3810,39470,0.09652900937420826
20,137,21390,38990,0.5486022056937676
20,162,5780,20610,0.2804463852498787
20,163,14140,20220,0.6993076162215628
20,179,1950,134730,0.01447339122689824
20,181,1980,139650,0.01417830290010741
20,215,101530,139740,0.7265636181479891
20,216,75930,122740,0.6186247352126446
20,228,18010,36370,0.49518834204014295
20,229,35420,48770,0.7262661472216526
20,243,41670,93290,0.44667166898917354
20,262,14480,16740,0.8649940262843488
20,263,19850,47990,0.41362783913315276
20,294,115730,148230,0.7807461377588882
20,296,1400,148090,0.0094537105814032
20,351,70800,113160,0.6256627783669141
20,358,13910,28370,0.4903066619668664
20,359,20190,32720,0.6170537897310513
20,367,25310,70510,0.35895617642887534
20,445,18840,19300,0.9761658031088083
20,448,26400,221510,0.11918197824026003
20,461,6260,30720,0.20377604166666666
20,496,8930,23030,0.3877551020408163
20,497,30610,33230,0.9211555823051459
20,522,6440,22220,0.28982898289828984
21,2,18170,20380,0.8915603532875368
21,3,126130,143950,0.8762070163251129
21,9,10960,33780,0.32445233866193013
21,12,11550,56560,0.2042079207920792
21,15,3530,33120,0.10658212560386474
21,21,53300,83350,0.6394721055788842
21,22,47180,74030,0.6373091989733891
21,23,9940,69270,0.14349646311534575
21,26,54160,74380,0.7281527292282872
21,29,47620,56390,0.8444759709168292
21,32,9280,15810,0.5869702719797596
21,33,6730,36050,0.18668515950069348
21,34,20170,70670,0.28541106551577755
21,36,25540,120520,0.21191503484898772
21,37,75830,142730,0.531282841729139
21,43,1400,23290,0.06011163589523401
21,45,8890,40230,0.22097936863037534
21,49,11170,30070,0.37146657798470234
21,50,19300,120720,0.15987408880053014
21,52,24130,74180,0.3252898355351847
21,53,23080,43240,0.5337650323774283
21,59,26490,58100,0.4559380378657487
21,61,660,27860,0.023689877961234746
21,68,26310,31730,0.8291837377875827
21,71,8420,33720,0.24970344009489917
21,76,25510,53950,0.47284522706209453
21,79,21310,31310,0.6806132226125838
21,86,7200,47000,0.15319148936170213
21,87,18310,64900,0.28212634822804317
21,88,9830,22430,0.4382523406152474
21,99,13080,63220,0.20689655172413793
21,101,4180,45920,0.09102787456445993
21,106,6430,32520,0.19772447724477243
21,108,13140,45800,0.2868995633187773
21,110,41110,88990,0.4619620182042926
21,111,6730,20540,0.3276533592989289
21,114,7530,28230,0.2667375132837407
21,116,39640,47600,0.8327731092436975
21,123,12740,32270,0.3947939262472885
21,124,28900,82310,0.3511116510752035
21,125,32650,58950,0.5538592027141646
21,127,112820,129860,0.8687817649776682
21,131,6240,42520,0.14675446848541862
21,132,27580,66370,0.41554919391291245
21,137,6920,28290,0.24460940261576528
21,138,23440,52910,0.443016443016443
21,141,52030,86310,0.602827018885413
21,143,7460,11260,0.6625222024866785
21,144,4020,21310,0.18864382918817457
21,158,25860,54500,0.4744954128440367
21,161,17080,55180,0.30953243928959767
21,162,11260,74480,0.1511815252416756
21,171,34100,66280,0.5144840072420036
21,172,4570,67820,0.06738425243291064
21,178,29710,32340,0.9186765615337044
21,182,33160,42260,0.7846663511594889
21,186,13390,87590,0.15287133234387487
21,188,9570,26370,0.36291240045506257
21,191,35110,45370,0.7738593784439056
21,197,30690,51800,0.5924710424710424
21,199,8670,14470,0.5991706979958535
21,200,6930,40540,0.17094227923038974
21,202,8720,46090,0.189195053156867
21,210,1080,2150,0.5023255813953489
21,213,830,17660,0.04699886749716874
21,214,13270,41320,0.32115198451113264
21,223,15010,54550,0.275160403299725
21,225,13080,47290,0.2765912455064496
21,226,1840,2590,0.7104247104247104
21,232,10020,69350,0.1444844989185292
21,235,9900,54660,0.18111964873765093
21,238,3660,40440,0.09050445103857567
21,249,9430,20670,0.4562167392356072
21,255,11810,72820,0.16218071958253227
21,262,17540,57390,0.30562815821571704
21,270,9060,70750,0.1280565371024735
21,271,23220,41030,0.5659273702169144
21,272,6540,48610,0.13454021806212713
21,273,27810,82490,0.33713177354830887
21,277,12010,57040,0.2105539971949509
21,281,34190,42040,0.8132730732635585
21,284,33670,65900,0.5109256449165402
21,289,5370,16490,0.32565191024863555
21,292,22910,87870,0.2607260726072607
21,307,103220,225340,0.4580633709061862
21,310,21950,41530,0.5285335901757765
21,316,10450,93480,0.11178861788617886
21,321,23890,33360,0.7161270983213429
21,333,30490,60610,0.5030523016003959
21,337,10380,20390,0.5090730750367828
21,341,9460,21360,0.44288389513108617
21,342,1940,15990,0.12132582864290181
21,346,32800,66750,0.49138576779026216
21,357,22620,30280,0.7470277410832232
21,361,20210,70080,0.288384703196347
21,362,9770,47130,0.2072989603225122
21,364,40410,72880,0.5544731064763996
21,366,50270,70660,0.7114350410416077
21,367,23500,45030,0.52187430601821
21,368,40260,81640,0.493140617344439
21,369,12850,68930,0.18642100681851154
21,371,5700,43390,0.13136667434892832
21,372,3130,51870,0.0603431656063235
21,383,2800,20110,0.139234211834908
21,384,8790,16450,0.5343465045592705
21,387,15710,41760,0.3761973180076628
21,391,93970,440350,0.2133984330646077
21,397,118410,339200,0.3490860849056604
21,401,18390,32470,0.5663689559593471
21,402,10880,42040,0.2588011417697431
21,406,7510,16380,0.45848595848595847
21,410,580,10710,0.05415499533146592
21,412,20940,72280,0.28970669618151634
21,419,4660,32680,0.14259485924112608
21,420,23130,38150,0.6062909567496724
21,421,2230,2430,0.9176954732510288
21,427,7890,9700,0.8134020618556701
21,430,2030,65720,0.030888618381010348
21,437,1900,15690,0.12109623964308477
21,440,42890,44240,0.9694846292947559
21,444,1400,65550,0.02135774218154081
21,446,40770,47220,0.863405336721728
21,455,12710,40260,0.31569796323894683
21,459,17150,84030,0.2040937760323694
21,464,2040,16550,0.12326283987915408
21,469,8290,41890,0.19789925996657914
21,470,19800,47190,0.4195804195804196
21,471,25490,30950,0.8235864297253634
21,472,11330,44860,0.25256353098528755
21,478,20670,36460,0.5669226549643445
21,480,12190,27290,0.44668376694759987
21,484,19900,40650,0.48954489544895446
21,493,17930,46430,0.3861727331466724
21,494,1330,2100,0.6333333333333333
21,497,6220,22120,0.28119349005424954
21,500,30940,40600,0.7620689655172413
21,507,11720,40560,0.28895463510848124
21,508,11970,43450,0.2754890678941312
21,517,5290,13310,0.39744552967693464
21,519,2210,15560,0.14203084832904883
21,520,28970,46450,0.6236813778256189
21,523,16800,55510,0.3026481715006305
21,525,41570,55230,0.7526706500090531
21,533,28240,31890,0.885544057698338
21,536,7260,42350,0.17142857142857143
21,545,38620,41550,0.929482551143201
21,549,14370,43370,0.3313350242102836
21,558,4510,16930,0.2663910218546958
21,561,13870,53700,0.2582867783985102
21,563,48180,55320,0.8709327548806941
21,565,7460,21760,0.3428308823529412
21,573,19780,65420,0.30235402017731583
21,576,3790,6590,0.575113808801214
21,578,62050,97550,0.6360840594566889
22,5,24100,50950,0.4730127576054956
22,7,32310,107040,0.30184977578475336
22,13,15400,20960,0.7347328244274809
22,23,19480,33140,0.587809293904647
22,25,100590,108780,0.9247104247104247
22,27,77490,102460,0.7562951395666602
22,30,10320,30580,0.33747547416612167
22,43,20310,34000,0.5973529411764706
22,50,24330,38020,0.6399263545502367
22,56,19690,27200,0.7238970588235294
22,65,97860,190130,0.5147004681007732
22,66,96170,196220,0.4901131383141372
22,74,770,16880,0.04561611374407583
22,76,53470,151880,0.3520542533579141
23,21,4080,75550,0.05400397088021178
23,30,8610,38850,0.22162162162162163
23,35,2120,48650,0.04357656731757451
23,50,3550,9940,0.35714285714285715
23,106,2750,10020,0.2744510978043912
23,113,3150,9870,0.3191489361702128
23,116,9160,11130,0.8230008984725966
23,122,9390,19780,0.4747219413549039
23,126,7330,10530,0.6961063627730294
23,134,3960,9610,0.4120707596253902
23,148,7870,35690,0.2205099467637994
23,155,3380,10310,0.32783705140640157
23,171,960,10540,0.09108159392789374
23,173,37630,235020,0.16011403284826822
23,175,16220,198980,0.08151573022414313
23,180,3210,34500,0.09304347826086956
23,181,4600,10310,0.44616876818622697
23,193,6280,10160,0.6181102362204725
23,198,1570,10060,0.15606361829025844
23,200,11200,34920,0.3207331042382589
23,202,1100,11450,0.09606986899563319
23,209,12570,30920,0.40653298835705043
23,213,610,10040,0.060756972111553786
23,222,2130,11270,0.18899733806566105
23,231,8110,9100,0.8912087912087913
23,234,7160,20770,0.34472797303803565
23,235,9360,18280,0.5120350109409191
23,236,8840,10300,0.858252427184466
23,240,7600,10320,0.7364341085271318
23,244,4500,10040,0.448207171314741
23,247,4930,11090,0.44454463480613166
23,258,1140,10290,0.11078717201166181
23,259,7590,11260,0.6740674955595026
23,280,600,10330,0.05808325266214908
23,284,570,10830,0.05263157894736842
23,292,2370,10760,0.22026022304832713
23,303,5960,34400,0.17325581395348838
23,305,14610,111870,0.13059801555376777
23,306,5570,219800,0.025341219290263877
23,308,8360,11290,0.7404782993799823
24,51,5790,23660,0.24471682163989855
24,82,3190,22040,0.14473684210526316
24,89,56040,98080,0.5713703099510603
24,92,21030,63550,0.33092053501180174
24,105,2900,16550,0.17522658610271905
24,143,3280,15310,0.21423905943827565
24,149,104390,162900,0.6408225905463475
24,156,44390,77960,0.5693945613134941
24,157,26540,56290,0.4714869426185823
24,158,27400,51410,0.5329702392530636
24,165,27770,92340,0.3007364089235434
24,167,41970,105520,0.3977445034116755
24,184,11240,49650,0.22638469284994964
24,201,47980,105250,0.45586698337292164
24,202,840,119220,0.007045797684952189
24,220,46330,61020,0.7592592592592593
24,221,23670,60870,0.38886150813208475
24,225,37960,60410,0.6283727859625889
24,236,10660,56430,0.18890660995924155
24,238,18590,49300,0.377079107505071
24,265,56630,105980,0.5343461030383091
24,266,16210,107710,0.15049670411289573
24,296,8850,52270,0.16931318155729863
24,297,27010,51170,0.5278483486417823
24,301,64020,115070,0.5563570000869036
24,302,99830,117210,0.8517191365924409
24,303,13030,79870,0.1631401026668336
24,311,20640,58160,0.35488308115543327
24,318,15090,32080,0.47038653366583544
24,320,10540,41010,0.2570104852475006
24,416,9170,22860,0.4011373578302712
24,417,31410,55300,0.567992766726944
24,433,6540,13500,0.48444444444444446
24,463,24290,48910,0.4966264567573093
24,522,38830,58320,0.6658093278463649
24,523,22870,48550,0.4710607621009269
24,525,15060,29010,0.5191313340227508
25,8,4480,10200,0.4392156862745098
25,12,10510,12020,0.8743760399334443
25,14,4000,10550,0.3791469194312796
25,15,1010,10940,0.0923217550274223
25,26,55060,111590,0.4934133882964423
25,49,4170,206900,0.02015466408893185
25,50,2420,11360,0.2130281690140845
25,56,7210,10580,0.6814744801512287
25,59,4160,10380,0.4007707129094412
25,64,2140,14190,0.15081042988019733
25,70,3780,13400,0.282089552238806
25,78,2230,10020,0.22255489021956087
25,82,7240,10460,0.6921606118546845
25,86,8920,10050,0.8875621890547264
25,96,3900,10410,0.3746397694524496
25,107,5560,9420,0.5902335456475584
25,110,4220,8720,0.48394495412844035
25,112,5980,9620,0.6216216216216216
25,116,5150,9260,0.5561555075593952
25,117,4990,9720,0.5133744855967078
25,135,1420,13790,0.10297316896301668
25,136,4950,10260,0.4824561403508772
25,141,2560,10170,0.25172074729596855
25,142,2270,13090,0.173414820473644
25,144,5720,10140,0.5641025641025641
25,152,8400,14220,0.5907172995780591
25,154,6010,11030,0.5448776065276518
25,155,2890,9380,0.30810234541577824
25,157,1300,10870,0.11959521619135234
25,158,8040,13590,0.5916114790286976
25,159,7550,9570,0.7889237199582028
25,167,6820,10770,0.6332404828226555
25,170,1530,10350,0.14782608695652175
25,171,2740,9910,0.27648839556004035
25,175,2180,10410,0.20941402497598463
25,177,7800,10180,0.7662082514734774
25,181,1780,10110,0.17606330365974282
25,183,1750,13100,0.13358778625954199
25,202,5310,9860,0.5385395537525355
25,217,4750,10390,0.4571703561116458
26,1,21850,22470,0.9724076546506453
26,27,7860,69430,0.11320754716981132
26,28,47450,71390,0.6646589158145398
26,29,19010,69280,0.2743937644341801
26,32,17140,68360,0.25073142188414277
26,33,22100,72600,0.3044077134986226
26,37,34560,62110,0.5564321365319594
26,38,26240,85810,0.3057918657499126
26,44,33600,72730,0.4619826756496631
26,47,17240,68020,0.25345486621581886
26,48,7450,72210,0.1031713059133084
26,49,8720,33210,0.26257151460403494
26,50,8150,30490,0.2673007543456871
26,51,41200,77940,0.5286117526302284
26,63,36620,76430,0.47913123119194034
26,68,20530,66170,0.31026144778600573
26,75,58450,79370,0.7364243416908152
26,76,48300,79860,0.6048084147257701
26,77,19880,95570,0.20801506748979806
26,78,5520,95050,0.05807469752761704
26,90,4220,80570,0.05237681519175872
26,91,3960,69220,0.05720889916209188
26,94,22800,71480,0.318970341354225
26,95,10900,75480,0.1444091149973503
26,101,24900,70640,0.35249150622876557
26,102,18110,69710,0.259790560895137
26,108,27860,81860,0.3403371610065966
26,109,19420,73250,0.26511945392491465
26,118,9230,11790,0.7828668363019508
26,121,10150,18140,0.5595369349503859
26,122,49470,75600,0.6543650793650794
26,123,22680,68490,0.3311432325886991
26,125,9600,87070,0.11025611576892155
26,126,8430,67560,0.12477797513321492
26,129,3890,13660,0.2847730600292826
26,135,4480,12180,0.367816091954023
26,136,6270,11690,0.5363558597091531
26,144,13880,92120,0.15067303517151542
26,145,3210,71670,0.0447886144830473
26,146,27540,70450,0.3909155429382541
26,147,20020,71390,0.28043143297380585
26,149,13440,70590,0.19039524011899703
26,150,67240,96860,0.6941978112740037
26,157,27190,72890,0.3730278501852106
26,160,41620,77850,0.5346178548490688
26,162,8890,66680,0.13332333533293342
26,163,16760,71240,0.2352610892756878
26,165,19150,87210,0.21958490998738678
26,166,10240,80310,0.12750591458099864
26,168,11790,68480,0.17216705607476634
26,170,54620,115160,0.4742966307745745
27,1,11570,35290,0.32785491640691417
27,2,21470,43130,0.4977973568281938
27,3,33300,46410,0.7175177763413058
27,5,26510,29890,0.8869187019069923
27,8,10490,26710,0.3927368026956196
27,11,16110,39440,0.4084685598377282
27,12,1540,26850,0.05735567970204842
27,14,24240,26700,0.9078651685393259
27,17,14130,28760,0.49130737134909597
27,21,14110,81500,0.1731288343558282
27,22,35210,44980,0.782792352156514
27,24,45580,56530,0.8062975411286043
27,25,5300,29060,0.182381280110117
27,27,36520,41930,0.8709754352492249
27,30,26210,51430,0.5096247326463154
27,31,21260,29410,0.7228833730023801
27,34,17360,27970,0.6206649982123704
27,36,27870,41350,0.6740024183796857
27,38,4010,51500,0.07786407766990291
27,39,5580,29350,0.19011925042589436
27,40,12580,46940,0.268001704303366
27,41,5170,25290,0.2044286279161724
27,45,35720,48310,0.7393914303456841
27,51,31680,49120,0.6449511400651465
27,52,46340,49280,0.9403409090909091
27,55,28330,53680,0.5277570789865872
27,56,24770,39500,0.6270886075949367
27,62,29180,41020,0.711360312042906
27,63,21180,41400,0.5115942028985507
27,64,4060,36920,0.10996749729144095
27,65,31180,57250,0.5446288209606986
27,68,2210,11330,0.19505736981465135
27,69,20370,28020,0.7269807280513919
27,70,12330,24960,0.49399038461538464
27,71,1870,27360,0.06834795321637427
27,74,16820,24090,0.6982150269821503
27,78,8520,27960,0.30472103004291845
27,80,7040,28790,0.2445293504689128
27,83,8260,24040,0.34359400998336104
27,84,43170,52060,0.8292354975028813
27,88,32410,45760,0.7082604895104895
27,89,36570,42750,0.8554385964912281
27,90,1600,30220,0.05294506949040371
27,95,14630,36560,0.400164113785558
27,97,18620,50680,0.3674033149171271
27,101,14350,32340,0.44372294372294374
27,102,24630,41610,0.5919250180245134
27,107,20390,28270,0.7212592854616201
27,109,13870,40130,0.345626713182158
27,113,22420,27460,0.8164603058994901
27,116,40210,52400,0.7673664122137405
27,117,19770,41360,0.4779980657640232
27,119,35750,46160,0.7744800693240901
27,121,24010,48810,0.4919073960254046
27,127,15660,30640,0.5110966057441253
27,129,26950,46710,0.5769642474844787
27,130,26220,31720,0.8266078184110971
27,134,520,48680,0.010682004930156122
27,135,41540,48600,0.8547325102880658
27,143,9260,27480,0.3369723435225619
27,145,21500,26600,0.8082706766917294
27,148,27420,50970,0.5379635079458505
27,149,6880,32950,0.2088012139605463
27,151,33090,51390,0.6438995913601868
