Event,Driver,Trip,Starttime,Endtime,LaneChangeStarttime,LaneChangeEndtime,DerivedEndtime
2136,13,37,33670,35500,35170,35190,35200
2137,13,37,36000,37830,37500,37520,37530
2138,13,37,41950,43950,43450,43470,43650
2139,13,37,62200,64130,63700,63720,63830
2140,13,37,81490,83610,82990,83010,83310
2141,13,37,100230,102230,101730,101750,101930
2142,13,37,117580,119420,119080,119100,119120
2143,13,37,146180,148150,147680,147700,147850
2144,13,37,168150,170160,169650,169670,169860
2145,13,37,171620,173800,173120,173140,173500
2146,13,37,173600,175580,175100,175120,175280
2147,13,37,196220,198110,197720,197740,197810
2148,13,37,223560,225580,225060,225080,225280
2149,13,37,229350,231360,230850,230870,231060
2150,13,37,232850,234790,234350,234370,234490
2151,13,37,252610,254610,254110,254130,254310
2152,13,37,256100,258100,257600,257620,257800
2153,13,37,261260,263260,262760,262780,262960
2154,13,37,267690,269690,269190,269210,269390
2155,13,37,271910,273940,273410,273430,273640
2156,13,37,274510,276450,276010,276030,276150
2157,13,37,284230,286110,285730,285750,285810
2158,13,37,284260,295410,285760,295100,295110
2159,13,37,293610,295640,295110,295130,295340
2160,13,37,297390,299520,298890,298910,299220
2161,13,37,328330,330330,329830,329850,330030
2162,13,37,345540,347540,347040,347060,347240
2163,13,37,348280,350390,349780,349800,350090
2164,13,37,388330,390440,389830,389850,390140
2165,13,37,400500,402330,402000,402020,402030
2166,13,37,434920,436940,436420,436440,436640
2167,13,37,438680,440810,440180,440200,440510
2168,13,37,458000,460000,459500,459520,459700
2169,13,37,462460,464560,463960,463980,464260
2170,13,37,484140,486150,485640,485660,485850
2171,13,37,502910,504920,504410,504430,504620
2172,13,37,515790,517940,517290,517310,517640
2173,13,37,519420,521320,520920,520940,521020
2174,13,37,534420,536610,535920,535940,536310
2175,13,37,545430,547380,546930,546950,547080
2176,13,37,551380,553210,552880,552900,552910
2177,13,37,554490,556510,555990,556010,556210
2178,13,37,564910,566890,566410,566430,566590
2179,13,37,564940,577460,566440,577150,577160
2180,13,37,575660,577490,577160,577180,577190
2181,13,37,588580,590590,590080,590100,590290
2182,13,37,592980,594980,594480,594500,594680
2183,13,37,595420,597270,596920,596940,596970
2184,13,37,602820,604820,604320,604340,604520
2185,13,37,613650,615480,615150,615170,615180
2186,13,37,613680,623050,615180,622740,622750
2187,13,37,621250,623210,622750,622770,622910
2188,13,37,630450,632720,631950,631970,632420
2189,13,37,633160,635040,634660,634680,634740
2190,13,37,644470,646600,645970,645990,646300
2191,13,37,649030,650860,650530,650550,650560
2192,13,37,680140,682030,681640,681660,681730
2193,13,37,682160,684020,683660,683680,683720
2194,13,37,688390,690220,689890,689910,689920
2195,13,37,695680,697610,697180,697200,697310
2196,13,37,705340,707220,706840,706860,706920
2197,13,37,726430,728360,727930,727950,728060
2198,13,37,734500,736450,736000,736020,736150
2199,13,37,746370,748250,747870,747890,747950
2200,13,37,748890,750720,750390,750410,750420
2201,13,37,748920,758550,750420,758240,758250
2202,13,37,756750,758580,758250,758270,758280
2203,13,37,767050,769100,768550,768580,768800
2204,13,37,784620,786630,786120,786140,786330
2205,13,37,792550,794390,794050,794070,794090
2206,13,37,800020,802020,801520,801540,801720
2207,13,37,810630,812630,812130,812150,812330
2208,13,37,812720,814920,814220,814240,814620
2209,13,37,824170,826280,825670,825690,825980
2210,13,37,826310,828310,827810,827830,828010
2211,13,37,828720,830800,830220,830240,830500
2212,13,37,832550,834560,834050,834070,834260
2213,13,37,836010,838520,837510,837530,838220
2214,13,37,862080,864190,863580,863600,863890
2215,13,37,880730,882700,882230,882260,882400
2216,13,37,894680,896690,896180,896200,896390
2217,13,37,922890,924910,924390,924410,924610
2218,13,37,932760,934720,934260,934280,934420
2219,13,37,946050,948040,947550,947570,947740
2220,13,37,953870,955870,955370,955390,955570
2221,13,37,973980,976250,975480,975500,975950
2222,13,37,974010,989510,975510,989200,989210
2223,13,37,987710,989620,989210,989230,989320
2224,13,37,1011610,1013630,1013110,1013130,1013330
2225,13,37,1014710,1016830,1016210,1016240,1016530
2226,13,37,1051780,1054080,1053280,1053300,1053780
2227,13,37,1054970,1056970,1056470,1056490,1056670
2228,13,37,1069710,1071720,1071210,1071230,1071420
2229,13,37,1075750,1077730,1077250,1077270,1077430
2230,13,37,1077500,1079500,1079000,1079020,1079200
2231,13,37,1103300,1105300,1104800,1104820,1105000
2232,13,37,1110760,1113060,1112260,1112280,1112760
2233,13,37,1113730,1115680,1115230,1115250,1115380
2234,13,38,25740,27740,27240,27260,27440
2235,13,38,27680,29680,29180,29200,29380
2236,13,38,53450,55450,54950,54970,55150
2237,13,38,65830,67830,67330,67350,67530
2238,13,38,70020,72020,71520,71540,71720
2239,13,38,78930,80940,80430,80450,80640
2240,13,38,81090,83090,82590,82610,82790
2241,13,38,118180,120160,119680,119700,119860
2242,13,38,122160,124010,123660,123680,123710
2243,13,38,128720,130940,130220,130240,130640
2244,13,38,139510,141510,141010,141030,141210
2245,13,38,143230,145150,144730,144750,144850
2246,13,38,151400,153420,152900,152920,153120
2247,13,38,152390,154240,153890,153920,153940
2248,13,38,155260,157100,156760,156780,156800
2249,13,38,171650,173700,173150,173170,173400
2250,13,38,214150,216150,215650,215670,215850
2251,13,43,22060,24050,23560,23580,23750
2252,13,46,100570,102570,102070,102090,102270
2253,13,54,217820,219820,219320,219340,219520
2254,13,54,234280,236400,235780,235800,236100
2255,13,54,264360,266420,265860,265880,266120
2256,13,54,300410,302530,301910,301930,302230
2257,13,54,302140,304320,303640,303660,304020
2258,13,54,319790,321790,321290,321310,321490
2259,13,54,324270,326280,325770,325790,325980
2260,13,54,328530,330490,330030,330050,330190
2261,13,54,332970,334980,334470,334490,334680
2262,13,54,357340,359230,358840,358860,358930
2263,13,54,373470,375480,374970,374990,375180
2264,13,54,378490,380410,379990,380010,380110
2265,13,54,389160,391090,390660,390680,390790
2266,13,54,393390,395320,394890,394910,395020
2267,13,54,408070,410180,409570,409590,409880
2268,13,54,412410,414320,413910,413930,414020
2269,13,54,451200,453130,452700,452720,452830
2270,13,54,464840,466780,466340,466360,466480
2271,13,54,469990,471990,471490,471510,471690
2272,13,54,473130,475140,474630,474650,474840
2273,13,54,509090,511020,510590,510610,510720
2274,13,54,529190,531020,530690,530710,530720
2275,13,54,533060,535200,534560,534580,534900
2276,13,54,601410,603410,602910,602930,603110
2277,13,54,605300,607300,606800,606820,607000
2278,13,54,614800,616770,616300,616320,616470
2279,13,54,629000,630910,630500,630520,630610
2280,13,54,641040,642910,642540,642560,642610
2281,13,54,654510,656510,656010,656030,656210
2282,13,54,658660,660530,660160,660180,660230
2283,13,54,694740,696670,696240,696260,696370
2284,13,54,700640,702640,702140,702160,702340
2285,13,54,712890,714820,714390,714410,714520
2286,13,54,733940,735880,735440,735460,735580
2287,13,54,737140,739700,738640,738660,739400
2288,13,54,740190,742170,741690,741710,741870
2289,13,54,753270,755280,754770,754790,754980
2290,13,54,755140,757050,756640,756660,756750
2291,13,54,768370,770540,769870,769890,770240
2292,13,54,790600,792560,792100,792120,792260
2293,13,54,792380,794650,793880,793900,794350
2294,13,54,796850,798790,798350,798380,798490
2295,13,54,798530,800490,800030,800050,800190
2296,13,54,800390,802250,801890,801910,801950
2297,13,54,822790,824680,824290,824310,824380
2298,13,54,828800,830630,830300,830320,830330
2299,13,54,830930,832840,832430,832450,832540
2300,13,54,834370,836330,835870,835890,836030
2301,13,54,843440,845360,844940,844960,845060
2302,13,54,845810,847750,847310,847340,847450
2303,13,54,862430,864430,863930,863950,864130
2304,13,55,64420,66500,65920,65940,66200
2305,13,55,66130,68250,67630,67650,67950
2306,13,55,78450,80380,79950,79970,80080
2307,13,55,92380,94280,93880,93900,93980
2308,13,55,105440,107440,106940,106960,107140
2309,13,55,136950,138830,138450,138470,138530
2310,13,55,142180,144100,143680,143700,143800
2311,13,55,149040,151000,150540,150560,150700
2312,13,55,152090,154090,153590,153610,153790
2313,13,55,152690,154750,154190,154210,154450
2314,13,55,154310,156270,155810,155830,155970
2315,13,55,163100,164930,164600,164620,164630
2316,13,55,168450,170450,169950,169970,170150
2317,13,55,174820,177140,176320,176340,176840
2318,13,55,179430,181410,180930,180950,181110
2319,13,55,188120,190010,189620,189650,189710
2320,13,55,192130,194140,193630,193650,193840
2321,13,55,200890,203160,202390,202410,202860
2322,13,55,213000,214920,214500,214520,214620
2323,13,55,218560,220690,220060,220080,220390
2324,13,55,244300,246310,245800,245820,246010
2325,13,55,278990,281000,280490,280510,280700
2326,13,55,301140,303190,302640,302660,302890
2327,13,55,327050,329170,328550,328570,328870
2328,13,55,329350,331330,330850,330870,331030
2329,13,55,338640,340770,340140,340160,340470
2330,13,55,341000,342950,342500,342520,342650
2331,13,55,345220,347230,346720,346740,346930
2332,13,55,362190,364190,363690,363710,363890
2333,13,55,364110,365970,365610,365640,365670
2334,13,55,377410,379410,378910,378930,379110
2335,13,55,380590,382510,382090,382110,382210
2336,13,55,405040,407050,406540,406560,406750
2337,13,55,411670,413790,413170,413190,413490
2338,13,55,424680,426670,426180,426200,426370
2339,13,55,429690,431520,431190,431210,431220
2340,13,55,432720,434670,434220,434240,434370
2341,13,55,445140,447150,446640,446660,446850
2342,13,55,452350,454360,453850,453870,454060
2343,13,55,465080,467080,466580,466600,466780
2344,13,55,475790,477770,477290,477310,477470
2345,13,55,491250,493250,492750,492770,492950
2346,13,55,502530,504530,504030,504050,504230
2347,13,55,507020,509190,508520,508540,508890
2348,13,55,508240,510240,509740,509760,509940
2349,13,55,510300,512400,511800,511820,512100
2350,13,55,511490,513770,512990,513010,513470
2351,13,55,520010,522010,521510,521530,521710
2352,13,55,520040,537030,521540,536720,536730
2353,13,55,535230,537190,536730,536750,536890
2354,13,55,537820,539930,539320,539340,539630
2355,13,55,545860,547860,547360,547380,547560
2356,13,56,73380,75380,74880,74900,75080
2357,13,56,82670,84610,84170,84190,84310
2358,13,56,91900,93780,93400,93420,93480
2359,13,56,94150,96150,95650,95670,95850
2360,13,56,109900,111910,111400,111420,111610
2361,13,56,130820,132790,132320,132340,132490
2362,13,56,138720,140830,140220,140240,140530
2363,13,56,179300,181140,180800,180820,180840
2364,13,56,187940,190060,189440,189460,189760
2365,13,56,208580,210590,210080,210100,210290
2366,13,56,214540,216540,216040,216060,216240
2367,13,56,230490,232490,231990,232010,232190
2368,13,56,251050,252990,252550,252570,252690
2369,13,56,254440,256350,255940,255960,256050
2370,13,56,282730,284830,284230,284250,284530
2371,13,56,286870,288820,288370,288390,288520
2372,13,56,288890,290890,290390,290410,290590
2373,13,56,299200,301210,300700,300720,300910
2374,13,56,308710,310650,310210,310230,310350
2375,13,56,310620,312570,312120,312140,312270
2376,13,56,316810,318760,318310,318330,318460
2377,13,56,357550,359430,359050,359070,359130
2378,13,56,361080,363140,362580,362600,362840
2379,13,56,369750,371760,371250,371270,371460
2380,13,56,373410,375390,374910,374930,375090
2381,13,56,380750,382990,382250,382270,382690
2382,13,56,380780,387710,382280,387400,387410
2383,13,56,385910,387860,387410,387430,387560
2384,13,56,405400,407400,406900,406920,407100
2385,13,56,407190,409110,408690,408710,408810
2386,13,56,412850,414980,414350,414370,414680
2387,13,56,420310,422310,421810,421830,422010
2388,13,56,423470,425300,424970,424990,425000
2389,13,56,423500,436620,425000,436310,436320
2390,13,56,434820,436820,436320,436340,436520
2391,13,56,439430,441380,440930,440960,441080
2392,13,56,439470,444510,440970,444200,444210
2393,13,56,442710,444690,444210,444230,444390
2394,13,56,446770,448980,448270,448290,448680
2395,13,56,449410,451410,450910,450930,451110
2396,13,56,483520,485350,485020,485040,485050
2397,13,56,485420,487370,486920,486940,487070
2398,13,56,489290,491120,490790,490810,490820
2399,13,56,491820,494030,493320,493350,493730
2400,13,56,504060,506120,505560,505580,505820
2401,13,56,522050,524020,523550,523570,523720
2402,13,56,557430,559360,558930,558960,559060
2403,13,56,560130,562100,561630,561650,561800
2404,13,56,570000,571880,571500,571520,571580
2405,13,56,577740,579600,579240,579260,579300
2406,13,56,583520,585610,585020,585040,585310
2407,13,56,583550,590330,585050,590020,590030
2408,13,56,588530,590470,590030,590050,590170
2409,13,56,608520,610500,610020,610040,610200
2410,13,57,10440,12440,11940,11960,12140
2411,13,57,32080,34080,33580,33600,33780
2412,13,57,34150,36090,35650,35670,35790
2413,13,57,49100,51430,50600,50620,51130
2414,13,57,57590,59590,59090,59110,59290
2415,13,57,61850,63960,63350,63370,63660
2416,13,57,66230,68170,67730,67750,67870
2417,13,57,68490,70320,69990,70010,70020
2418,13,57,78770,80770,80270,80290,80470
2419,13,57,112990,114990,114490,114510,114690
2420,13,57,116260,118260,117760,117780,117960
2421,13,57,131490,133500,132990,133020,133200
2422,13,62,771600,773480,773100,773120,773180
2423,13,62,772270,774350,773770,773790,774050
2424,13,62,777280,779230,778780,778800,778930
2425,13,62,785860,787990,787360,787380,787690
2426,13,63,11870,13870,13370,13390,13570
2427,13,63,54710,56730,56210,56230,56430
2428,13,63,71620,73620,73120,73140,73320
2429,13,63,78830,80830,80330,80350,80530
2430,13,63,93450,95580,94950,94970,95280
2431,13,63,97460,99460,98960,98980,99160
2432,13,63,102630,104640,104130,104150,104340
2433,13,63,108370,110220,109870,109890,109920
2434,13,63,130660,132570,132160,132180,132270
2435,13,63,191160,193100,192660,192680,192800
2436,13,63,192400,194400,193900,193920,194100
2437,13,63,193740,195640,195240,195260,195340
2438,13,63,494540,496590,496040,496060,496290
2439,13,63,496420,498430,497920,497940,498130
2440,13,63,500310,502370,501810,501830,502070
2441,13,127,57270,59290,58770,58790,58990
2442,13,127,59540,61530,61040,61060,61230
2443,13,127,63060,65080,64560,64580,64780
2444,13,127,66810,68810,68310,68330,68510
2445,13,127,109400,111490,110900,110920,111190
2446,13,127,132120,134010,133620,133640,133710
2447,13,127,139940,141920,141440,141460,141620
2448,13,134,33000,34870,34500,34530,34570
2449,13,134,53450,55280,54950,54970,54980
2450,13,134,93500,95500,95000,95020,95200
2451,13,134,96350,98680,97850,97870,98380
2452,13,135,55380,57240,56880,56900,56940
2453,13,135,69800,71790,71300,71320,71490
2454,13,135,71750,73850,73250,73270,73550
2455,13,136,94330,96340,95830,95850,96040
2456,13,136,96850,98850,98350,98370,98550
2457,13,136,115350,117310,116850,116870,117010
2458,13,136,138430,140330,139930,139950,140030
2459,13,136,162370,164380,163870,163890,164080
2460,13,136,165910,167920,167410,167430,167620
2461,13,136,185490,187410,186990,187010,187110
2462,13,136,213500,215500,215000,215020,215200
2463,13,143,138370,140290,139870,139890,139990
2464,13,143,139940,141900,141440,141460,141600
2465,13,143,165370,167270,166870,166890,166970
2466,13,143,166070,167960,167570,167590,167660
2467,13,143,166810,168870,168310,168330,168570
2468,13,143,169000,171000,170500,170520,170700
2469,13,143,226620,228630,228120,228140,228330
2470,13,143,264340,266310,265840,265860,266010
2471,13,143,266730,268650,268230,268250,268350
2472,14,1,33600,35520,35100,35120,35220
2473,14,1,246470,248480,247970,247990,248180
2474,14,1,253810,255810,255310,255330,255510
2475,14,1,259850,261850,261350,261370,261550
2476,14,1,265110,267100,266610,266630,266800
2477,14,1,268840,270850,270340,270360,270550
2478,14,1,271050,273000,272550,272570,272700
2479,14,1,275740,277740,277240,277260,277440
2480,14,1,281660,283500,283160,283180,283200
2481,14,1,299840,301860,301340,301360,301560
2482,14,1,329520,331530,331020,331040,331230
2483,14,1,331520,333470,333020,333040,333170
2484,14,1,331550,340110,333050,339800,339810
2485,14,1,338310,340480,339810,339830,340180
2486,14,1,362940,364870,364440,364460,364570
2487,14,8,80370,82470,81870,81890,82170
2488,14,8,91680,93690,93180,93200,93390
2489,14,8,107000,109010,108500,108530,108710
2490,14,28,23110,24940,24610,24630,24640
2491,14,28,24030,26070,25530,25550,25770
2492,14,28,52210,54080,53710,53730,53780
2493,14,28,53510,55580,55010,55030,55280
2494,14,28,62760,64850,64260,64280,64550
2495,14,28,66500,68500,68000,68020,68200
2496,14,53,14040,16170,15540,15560,15870
2497,14,53,27270,29190,28770,28790,28890
2498,14,53,39650,41680,41150,41170,41380
2499,14,53,43860,45860,45360,45380,45560
2500,14,53,44770,46890,46270,46290,46590
2501,14,53,45690,47640,47190,47210,47340
2502,14,53,62970,64880,64470,64490,64580
2503,14,53,66790,68800,68290,68320,68500
2504,14,57,99620,101620,101120,101140,101320
2505,14,57,101810,103730,103310,103330,103430
2506,14,58,18230,20260,19730,19750,19960
2507,14,58,19280,21110,20780,20800,20810
2508,14,58,23490,25530,24990,25020,25230
2509,14,58,24000,26000,25500,25520,25700
2510,14,58,25530,27690,27030,27050,27390
2511,14,58,26690,28700,28190,28210,28400
2512,14,58,31320,33170,32820,32840,32870
2513,14,58,34080,36090,35580,35600,35790
2514,14,58,42730,44730,44230,44250,44430
2515,14,58,44580,46420,46080,46100,46120
2516,14,58,54790,56620,56290,56310,56320
2517,14,58,58340,60300,59840,59860,60000
2518,14,58,69570,71570,71070,71090,71270
2519,14,58,71580,73540,73080,73100,73240
2520,14,68,44970,46850,46470,46490,46550
2521,14,75,15670,17680,17170,17190,17380
2522,14,75,26520,28530,28020,28040,28230
2523,14,75,35580,37430,37080,37100,37130
2524,14,75,44140,46190,45640,45660,45890
2525,14,75,56460,58470,57960,57980,58170
2526,14,75,63850,65820,65350,65370,65520
2527,14,75,77950,79960,79450,79470,79660
2528,14,93,97070,99120,98570,98600,98820
2529,14,103,113280,115430,114780,114800,115130
2530,14,103,120510,122430,122010,122030,122130
2531,14,103,121620,123620,123120,123140,123320
2532,14,103,126550,128550,128050,128070,128250
2533,14,103,127860,129880,129360,129380,129580
2534,14,103,133660,135670,135160,135180,135370
2535,14,103,134350,136210,135850,135870,135910
2536,14,103,135080,137090,136580,136600,136790
2537,14,104,23840,25840,25340,25360,25540
2538,14,104,27420,29360,28920,28940,29060
2539,14,104,30290,32130,31790,31810,31830
2540,14,121,188100,190180,189600,189620,189880
2541,14,145,13490,15610,14990,15010,15310
2542,14,145,22080,24090,23580,23600,23790
2543,14,145,33370,35310,34870,34890,35010
2544,14,145,41440,43270,42940,42960,42970
2545,14,145,55460,57470,56960,56980,57170
2546,14,145,57930,59840,59430,59450,59540
2547,14,145,60590,62610,62090,62110,62310
2548,14,145,71480,73480,72980,73000,73180
2549,14,145,76780,78800,78280,78300,78500
2550,14,145,77280,79270,78780,78800,78970
2551,14,145,79420,81530,80920,80940,81230
2552,14,145,80590,82600,82090,82110,82300
2553,14,161,69450,71310,70950,70970,71010
2554,14,161,92270,94210,93770,93790,93910
2555,14,161,96660,98660,98160,98180,98360
2556,14,161,98720,100610,100220,100240,100310
2557,14,161,142700,144540,144200,144230,144240
2558,14,161,145260,147230,146760,146790,146930
2559,14,161,200120,201990,201620,201640,201690
2560,14,161,264480,266490,265980,266000,266190
2561,14,161,289360,291200,290860,290880,290900
2562,14,161,289390,299840,290890,299530,299540
2563,14,161,298040,300060,299540,299560,299760
2564,14,161,310720,312560,312220,312240,312260
2565,14,161,310750,387770,312250,387460,387470
2566,14,161,385970,387830,387470,387490,387530
2567,14,161,406790,408650,408290,408310,408350
2568,14,161,462790,464800,464290,464310,464500
2569,14,161,489490,491420,490990,491020,491120
2570,14,161,493450,495310,494950,494970,495010
2571,14,161,494550,496630,496050,496070,496330
2572,14,161,503860,505860,505360,505380,505560
2573,14,162,10620,12450,12120,12140,12150
2574,14,162,38140,40140,39640,39660,39840
2575,14,162,46230,48060,47730,47750,47760
2576,14,162,68770,70650,70270,70290,70350
2577,14,162,89830,91840,91330,91350,91540
2578,14,162,100000,101970,101500,101520,101670
2579,14,162,119260,121260,120760,120780,120960
2580,14,162,121040,123040,122540,122560,122740
2581,14,162,174460,176460,175960,175980,176160
2582,14,162,177870,179880,179370,179390,179580
2583,14,162,199040,201050,200540,200560,200750
2584,14,162,209630,211630,211130,211150,211330
2585,14,162,212380,214220,213880,213910,213920
2586,14,162,237590,239440,239090,239110,239140
2587,14,162,260520,262520,262020,262040,262220
2588,14,162,280640,282610,282140,282160,282310
2589,14,162,294790,296660,296290,296310,296360
2590,14,162,301400,303410,302900,302930,303110
2591,14,162,321100,322940,322600,322620,322640
2592,14,162,322480,324440,323980,324000,324140
2593,14,162,356960,358970,358460,358480,358670
2594,14,162,358670,360660,360170,360190,360360
2595,14,162,371800,373800,373300,373320,373500
2596,14,162,380510,382370,382010,382030,382070
2597,14,162,388000,390030,389500,389520,389730
2598,14,162,487300,489300,488800,488820,489000
2599,14,162,504100,506060,505600,505620,505760
2600,14,162,510510,512350,512010,512030,512050
2601,14,162,512400,514330,513900,513920,514030
2602,14,162,524280,526110,525780,525800,525810
2603,14,162,525550,527400,527050,527070,527100
2604,14,162,567530,569400,569030,569050,569100
2605,14,162,568810,570810,570310,570330,570510
2606,14,162,577340,579350,578840,578860,579050
2607,14,162,580960,582960,582460,582480,582660
2608,14,162,592560,594390,594060,594080,594090
2609,14,182,464900,466890,466400,466430,466590
2610,14,182,733460,735360,734960,734980,735060
2611,14,189,106240,108070,107740,107760,107770
2612,14,189,115850,117850,117350,117370,117550
2613,14,189,208110,210080,209610,209630,209780
2614,14,189,378020,380020,379520,379540,379720
2615,14,189,399900,401810,401400,401420,401510
2616,14,189,431790,433790,433290,433310,433490
2617,14,189,442030,443940,443530,443550,443640
2618,14,189,448970,450810,450470,450490,450510
2619,14,189,467020,469030,468520,468540,468730
2620,14,189,470480,472480,471980,472000,472180
2621,14,189,486940,488950,488440,488460,488650
2622,14,189,490320,492450,491820,491840,492150
2623,14,189,509600,511460,511100,511130,511160
2624,14,189,512250,514310,513750,513770,514010
2625,14,189,537290,539120,538790,538810,538820
2626,14,189,540770,542620,542270,542290,542320
2627,14,189,583730,585740,585230,585250,585440
2628,14,189,587210,589210,588710,588730,588910
2629,14,190,14500,16520,16000,16030,16220
2630,14,190,60370,62370,61870,61890,62070
2631,14,190,62250,64250,63750,63770,63950
2632,14,190,131200,133090,132700,132720,132790
2633,14,190,132630,134560,134130,134150,134260
2634,14,190,140500,142510,142000,142020,142210
2635,14,190,155930,157920,157430,157450,157620
2636,14,190,160440,162390,161940,161970,162090
2637,14,190,160480,206130,161980,205820,205830
2638,14,190,204330,206320,205830,205850,206020
2639,14,190,245630,247630,247130,247150,247330
2640,14,190,279440,281300,280940,280960,281000
2641,14,190,327260,329260,328760,328780,328960
2642,14,190,334910,336910,336410,336430,336610
2643,14,190,396310,398150,397810,397830,397850
2644,14,190,412490,414590,413990,414010,414290
2645,14,190,421520,423470,423020,423040,423170
2646,14,198,108320,110160,109820,109840,109860
2647,14,198,115120,117130,116620,116640,116830
2648,14,200,33360,35370,34860,34880,35070
2649,14,200,48220,50110,49720,49740,49810
2650,14,200,50240,52360,51740,51760,52060
2651,14,200,53370,55540,54870,54890,55240
2652,14,200,55090,56950,56590,56610,56650
2653,14,200,62920,65040,64420,64440,64740
2654,14,200,65320,67150,66820,66840,66850
2655,14,200,66300,68260,67800,67820,67960
2656,14,200,68830,70840,70330,70350,70540
2657,14,200,70810,72820,72310,72330,72520
2658,14,205,97910,99910,99410,99430,99610
2659,14,205,101150,103160,102650,102670,102860
2660,14,205,104140,106000,105640,105660,105700
2661,14,205,215670,217660,217170,217190,217360
2662,14,205,226140,228140,227640,227660,227840
2663,14,205,227030,229030,228530,228550,228730
2664,15,4,76710,78830,78210,78230,78530
2665,15,4,106580,108580,108080,108100,108280
2666,15,4,156740,158740,158240,158260,158440
2667,15,35,114060,116070,115560,115580,115770
2668,15,35,121610,123610,123110,123130,123310
2669,15,37,79540,81380,81040,81060,81080
2670,15,66,37120,39130,38620,38640,38830
2671,15,67,41890,43850,43390,43410,43550
2672,15,67,68390,70320,69890,69910,70020
2673,15,67,78240,80140,79740,79760,79840
2674,15,67,80210,82180,81710,81730,81880
2675,15,82,100410,102460,101910,101930,102160
2676,15,82,103410,105410,104910,104930,105110
2677,15,82,103440,110650,104940,110340,110350
2678,15,82,108850,110830,110350,110370,110530
2679,15,83,47160,49120,48660,48680,48820
2680,15,83,51310,53310,52810,52830,53010
2681,15,83,55750,57750,57250,57270,57450
2682,15,89,26160,28160,27660,27680,27860
2683,15,89,38770,40610,40270,40290,40310
2684,15,125,245800,247800,247300,247320,247500
2685,15,125,259880,261830,261380,261400,261530
2686,15,131,189080,191080,190580,190600,190780
2687,15,131,193980,195930,195480,195500,195630
2688,15,131,214230,216240,215730,215750,215940
2689,15,139,59650,61510,61150,61170,61210
2690,15,146,115010,116920,116510,116530,116620
2691,15,146,117560,119450,119060,119080,119150
2692,15,146,123030,125030,124530,124550,124730
2693,15,146,132680,134720,134180,134200,134420
2694,15,146,149270,151140,150770,150790,150840
2695,15,146,154550,156550,156050,156070,156250
2696,15,146,157370,159230,158870,158890,158930
2697,15,146,159490,161490,160990,161010,161190
2698,15,174,159760,161760,161260,161280,161460
2699,15,176,151430,153410,152930,152950,153110
2700,15,176,178790,180910,180290,180310,180610
2701,15,176,180450,182610,181950,181970,182310
2702,15,176,182510,184510,184010,184030,184210
2703,15,176,225790,227620,227290,227310,227320
2704,15,176,244480,246460,245980,246000,246160
2705,15,176,257890,260020,259390,259410,259720
2706,16,2,37830,39830,39330,39350,39530
2707,16,2,41020,43030,42520,42540,42730
2708,16,2,63500,65440,65000,65020,65140
2709,16,2,691410,693420,692910,692930,693120
2710,16,2,700450,702450,701950,701970,702150
2711,16,3,26040,28090,27540,27560,27790
2712,16,21,38240,40240,39740,39760,39940
2713,16,21,40940,42940,42440,42460,42640
2714,16,21,53260,55090,54760,54780,54790
2715,16,21,69470,71480,70970,70990,71180
2716,16,21,77160,79160,78660,78680,78860
2717,16,21,79200,81180,80700,80720,80880
2718,16,21,130420,132430,131920,131940,132130
2719,16,21,132390,134340,133890,133910,134040
2720,16,21,138120,140130,139620,139640,139830
2721,16,21,141110,143120,142610,142640,142820
2722,16,32,37570,39570,39070,39090,39270
2723,16,32,38480,40480,39980,40000,40180
2724,16,32,43240,45250,44740,44760,44950
2725,16,33,80060,82060,81560,81580,81760
2726,16,33,81260,83260,82760,82780,82960
2727,16,33,85910,87850,87410,87430,87550
2728,16,33,92830,94830,94330,94350,94530
2729,16,39,213880,215880,215380,215400,215580
2730,16,39,473310,475320,474810,474830,475020
2731,16,39,478420,480420,479920,479940,480120
2732,16,39,482560,484400,484060,484080,484100
2733,16,39,483490,485450,484990,485010,485150
2734,16,39,487380,489390,488880,488900,489090
2735,16,39,487410,493570,488910,493260,493270
2736,16,39,491770,493770,493270,493290,493470
2737,16,39,498910,500860,500410,500430,500560
2738,16,39,501610,503500,503110,503130,503200
2739,16,39,504580,506660,506080,506100,506360
2740,16,39,505980,507900,507480,507500,507600
2741,16,52,61490,63520,62990,63010,63220
2742,16,52,62510,64520,64010,64030,64220
2743,16,52,69800,71810,71300,71320,71510
2744,16,53,35910,37780,37410,37430,37480
2745,16,56,17420,19430,18920,18940,19130
2746,16,56,19590,21600,21090,21120,21300
2747,16,56,22500,24400,24000,24020,24100
2748,16,57,91550,93560,93050,93070,93260
2749,16,57,94270,96270,95770,95790,95970
2750,16,57,99860,101840,101360,101380,101540
2751,16,57,106850,108850,108350,108370,108550
2752,16,70,24270,26300,25770,25790,26000
2753,16,70,24910,26910,26410,26430,26610
2754,16,70,29570,31570,31070,31090,31270
2755,16,70,31320,33330,32820,32840,33030
2756,16,70,50520,52370,52020,52040,52070
2757,16,70,52700,54710,54200,54220,54410
2758,16,71,31420,33420,32920,32940,33120
2759,16,71,42540,44370,44040,44060,44070
2760,16,71,45420,47270,46920,46940,46970
2761,16,71,68840,70850,70340,70360,70550
2762,16,71,75140,76970,76640,76660,76670
2763,16,75,24900,26920,26400,26420,26620
2764,16,76,112320,114320,113820,113840,114020
2765,16,76,112350,119490,113850,119180,119190
2766,16,76,117690,119690,119190,119210,119390
