Driver,Trip,StartTime,Risky Level,Age,Gender,Brake Reaction Time,Brake Duration,Max Deceleration,Warning TH,Warning TTC,Brake TH,Brake TTC
67.0,116.0,89910.0,0.0,3.0,1.0,40.0,340.0,-2.885314,1.1927109458396585,3.789473684210526,1.0872024717548194,3.2
67.0,122.0,34999.0,0.0,3.0,1.0,51.0,120.0,-2.452843,0.40019760868588894,3.2,0.36194542044032474,3.1219512195121952
67.0,159.0,30915.0,0.0,3.0,1.0,145.0,70.0,-1.8597689999999998,2.2128310084009204,3.4594594594594597,0.0,
67.0,205.0,201597.0,0.0,3.0,1.0,500.0,0.0,-0.8794946,1.3208802345883295,2.957983193277311,-1.0,-1.0
67.0,223.0,77457.0,0.0,3.0,1.0,133.0,90.0,-1.783357,0.2953240239817873,3.4594594594594597,0.23052292588918455,4.8
67.0,240.0,8422.0,0.0,3.0,1.0,98.0,10.0,-1.155678,2.3768115942028984,3.28,0.0,
68.0,130.0,70424.0,0.0,1.0,2.0,500.0,0.0,-1.312287,0.3495484183982713,2.807017543859649,-1.0,-1.0
70.0,135.0,203759.0,0.0,3.0,1.0,500.0,0.0,-0.6932349,0.22433898518016665,2.488888888888889,-1.0,-1.0
70.0,191.0,7018.0,0.0,3.0,1.0,500.0,0.0,-0.4308222,2.233423461275927,2.2857142857142856,-1.0,-1.0
70.0,211.0,681445.0,0.0,3.0,1.0,125.0,100.0,-1.0031299999999999,3.0397346967238814,3.022222222222222,0.0,
70.0,302.0,337186.0,0.0,3.0,1.0,500.0,0.0,-0.7037213000000001,0.36882098075031094,2.782608695652174,-1.0,-1.0
70.0,316.0,80962.0,0.0,3.0,1.0,38.0,470.0,-4.038265,1.0714285714285714,3.9587628865979383,1.0377239735443553,3.8333333333333335
71.0,206.0,48290.0,0.0,3.0,2.0,500.0,0.0,-1.6032110000000002,1.18633876982062,1.1851851851851851,-1.0,-1.0
73.0,209.0,75855.0,0.0,3.0,1.0,500.0,0.0,-0.9017653,0.32684049827131095,2.5142857142857142,-1.0,-1.0
73.0,213.0,3487.0,0.0,3.0,1.0,500.0,0.0,-0.7523504,2.7754799210951364,2.8034188034188032,-1.0,-1.0
76.0,177.0,37165.0,0.0,3.0,1.0,500.0,0.0,-1.548168,1.4495252028429328,2.083720930232558,-1.0,-1.0
77.0,146.0,39325.0,0.0,3.0,2.0,500.0,0.0,-1.556109,1.966541750295903,1.9541984732824427,-1.0,-1.0
77.0,177.0,87327.0,0.0,3.0,2.0,500.0,0.0,-1.431294,3.0748620381753162,3.0676691729323307,-1.0,-1.0
77.0,269.0,24683.0,0.0,3.0,2.0,500.0,0.0,-1.758172,1.307241756206675,4.173913043478261,-1.0,-1.0
80.0,79.0,117070.0,0.0,1.0,1.0,500.0,0.0,-1.210767,2.770066552206792,2.823529411764706,-1.0,-1.0
84.0,70.0,423494.0,0.0,2.0,2.0,500.0,0.0,-0.6597349,0.2065996893429338,1.5,-1.0,-1.0
84.0,81.0,14892.0,0.0,2.0,2.0,500.0,0.0,-1.5937370000000002,2.3798771519023347,3.381443298969072,-1.0,-1.0
84.0,81.0,89025.0,0.0,2.0,2.0,45.0,460.0,-8.346060000000001,0.9697695881334684,3.235955056179775,0.8695652173913044,2.4380952380952383
84.0,99.0,12997.0,0.0,2.0,2.0,500.0,0.0,-0.5007164000000001,2.2611036339165547,3.593582887700535,-1.0,-1.0
86.0,72.0,218295.0,0.0,2.0,1.0,35.0,130.0,-1.563556,0.8972759982515937,4.76595744680851,0.9084355377386832,4.76595744680851
87.0,248.0,105683.0,0.0,1.0,2.0,17.0,140.0,-1.426647,0.3076046009445512,4.8,0.3077361798246109,4.8
87.0,260.0,90928.0,0.0,1.0,2.0,500.0,0.0,-0.5049403,1.1556100465435701,2.847457627118644,-1.0,-1.0
87.0,337.0,140240.0,0.0,1.0,2.0,190.0,320.0,-1.458132,2.739625949736996,2.7540983606557377,0.0,
87.0,366.0,46077.0,0.0,1.0,2.0,3.0,320.0,-3.027508,0.9401643462581044,3.317073170731707,0.9401643462581044,3.317073170731707
87.0,445.0,353204.0,0.0,1.0,2.0,226.0,200.0,-1.7380520000000002,2.5004696828187996,3.421965317919075,0.0,
87.0,468.0,132618.0,0.0,1.0,2.0,500.0,0.0,1.234166,0.648518711205971,2.1176470588235294,-1.0,-1.0
87.0,468.0,240218.0,0.0,1.0,2.0,500.0,0.0,-1.775666,1.5892516835703159,3.4074074074074074,-1.0,-1.0
88.0,138.0,100029.0,0.0,2.0,2.0,500.0,0.0,-1.062705,1.9236635347592261,1.9215686274509804,-1.0,-1.0
88.0,140.0,38968.0,0.0,2.0,2.0,500.0,0.0,-1.138536,0.23153247375248648,2.0,-1.0,-1.0
93.0,146.0,36147.0,0.0,1.0,1.0,500.0,0.0,-1.525908,0.2779207268182848,4.363636363636363,-1.0,-1.0
93.0,150.0,520249.0,0.0,1.0,1.0,500.0,0.0,-1.1001020000000001,0.30229006710564676,3.0344827586206895,-1.0,-1.0
93.0,154.0,76917.0,0.0,1.0,1.0,123.0,250.0,-2.887955,0.32345007136484755,3.5918367346938775,0.2114448449142682,2.4347826086956523
93.0,173.0,110539.0,0.0,1.0,1.0,500.0,0.0,-0.6672456999999999,0.6048725508332372,2.8656716417910446,-1.0,-1.0
93.0,197.0,3829.0,0.0,1.0,1.0,291.0,30.0,-1.214444,1.0843370227900533,1.080168776371308,4.676289431140524,8.262295081967213
93.0,248.0,42273.0,0.0,1.0,1.0,500.0,0.0,-0.2741333,2.5891351076804767,3.213675213675214,-1.0,-1.0
93.0,255.0,33963.0,0.0,1.0,1.0,500.0,0.0,-0.3437828,2.5496743853337063,2.618181818181818,-1.0,-1.0
93.0,255.0,177057.0,0.0,1.0,1.0,13.0,230.0,-3.264391,1.074109762237142,3.517730496453901,1.0685561496957545,3.517730496453901
93.0,371.0,44854.0,0.0,1.0,1.0,500.0,0.0,-1.350113,1.9630869189451476,3.6705882352941175,-1.0,-1.0
93.0,381.0,13249.0,0.0,1.0,1.0,500.0,0.0,-1.579322,2.180462940236865,2.1591695501730106,-1.0,-1.0
99.0,57.0,121701.0,0.0,3.0,2.0,500.0,0.0,-1.285095,1.9443890333577942,3.540983606557377,-1.0,-1.0
99.0,64.0,24235.0,0.0,3.0,2.0,500.0,0.0,-0.9240723,2.5793234066229656,2.129277566539924,-1.0,-1.0
99.0,104.0,28049.0,0.0,3.0,2.0,500.0,0.0,-0.8721559999999999,1.9971226640136988,2.0186915887850465,-1.0,-1.0
99.0,108.0,6892.0,0.0,3.0,2.0,500.0,0.0,-0.7995084,2.130612418825504,3.488721804511278,-1.0,-1.0
99.0,141.0,108683.0,0.0,3.0,2.0,500.0,0.0,-0.8474107,0.22366196625068738,2.036363636363636,-1.0,-1.0
99.0,144.0,27909.0,0.0,3.0,2.0,500.0,0.0,-1.671354,2.6461326770924294,2.625,-1.0,-1.0
105.0,194.0,20807.0,0.0,2.0,2.0,43.0,140.0,-7.736642999999999,1.179844422764803,3.4594594594594597,1.063066415074282,2.24
108.0,99.0,46564.0,0.0,2.0,1.0,116.0,130.0,-1.5333809999999999,2.198846582809173,2.1818181818181817,0.0,
108.0,99.0,52694.0,0.0,2.0,1.0,76.0,210.0,-1.828175,2.914285714285714,2.88339222614841,0.0,
108.0,155.0,189934.0,0.0,2.0,1.0,86.0,140.0,-2.265662,2.1470011036746217,2.121863799283154,0.0,
108.0,166.0,187219.0,0.0,2.0,1.0,81.0,140.0,-2.8656099999999998,2.35456093944503,2.375,0.0,
108.0,197.0,175015.0,0.0,2.0,1.0,75.0,170.0,-2.4518,1.6368946705047949,1.6173285198555956,0.0,
109.0,153.0,46239.0,0.0,2.0,1.0,500.0,0.0,-1.196392,0.23508281967737238,1.5609756097560976,-1.0,-1.0
110.0,123.0,68821.0,0.0,2.0,1.0,269.0,60.0,-1.631018,3.3079186646143497,3.2554112554112553,5.172634754855714,-59.55555555555556
2.0,138.0,35019.0,1.0,0.0,-1.0,500.0,0.0,-1.038925,0.6132876434038997,3.4594594594594597,-1.0,-1.0
6.0,131.0,121818.0,1.0,0.0,-1.0,500.0,0.0,-1.230129,0.21140940306742967,1.5555555555555556,-1.0,-1.0
6.0,163.0,35877.0,1.0,0.0,-1.0,500.0,0.0,-0.6738630999999999,0.30635687451040344,2.2535211267605635,-1.0,-1.0
6.0,166.0,21560.0,1.0,0.0,-1.0,60.0,90.0,-2.962695,0.3318312439026009,5.142857142857143,0.3026163834240363,4.571428571428571
6.0,175.0,40180.0,1.0,0.0,-1.0,500.0,0.0,-1.7175630000000002,2.0204454649297574,2.055045871559633,-1.0,-1.0
6.0,205.0,49466.0,1.0,0.0,-1.0,500.0,0.0,-0.8178510999999999,0.6848841705212155,4.0,-1.0,-1.0
9.0,172.0,82237.0,1.0,0.0,-1.0,500.0,0.0,-0.24304589999999998,0.8352664689869357,4.093023255813954,-1.0,-1.0
9.0,178.0,43612.0,1.0,0.0,-1.0,500.0,0.0,-0.497154,1.9588873084779557,3.4285714285714284,-1.0,-1.0
13.0,132.0,120363.0,1.0,0.0,-1.0,500.0,0.0,-0.7453949000000001,2.4675324675324677,2.512396694214876,-1.0,-1.0
13.0,174.0,107796.0,1.0,0.0,-1.0,500.0,0.0,-1.540824,2.5059164687827966,2.5,-1.0,-1.0
21.0,145.0,116283.0,1.0,0.0,-1.0,500.0,0.0,-0.2802993,2.663213366667887,2.711864406779661,-1.0,-1.0
21.0,219.0,66957.0,1.0,0.0,-1.0,500.0,0.0,-0.2352009,2.6521287576686303,2.6490066225165565,-1.0,-1.0
21.0,232.0,18356.0,1.0,0.0,-1.0,404.0,100.0,-0.8664312,2.063627837101346,2.0846905537459284,0.0,
24.0,238.0,21100.0,1.0,0.0,-1.0,500.0,0.0,-1.9625540000000001,2.5373909308697127,2.5328185328185326,-1.0,-1.0
32.0,163.0,96329.0,1.0,0.0,-1.0,500.0,0.0,-0.009560778,0.5896268906550034,4.114285714285714,-1.0,-1.0
35.0,277.0,23047.0,1.0,0.0,-1.0,500.0,0.0,-0.353527,1.0218978102189782,3.9298245614035086,-1.0,-1.0
35.0,300.0,60263.0,1.0,0.0,-1.0,500.0,0.0,-0.3742937,2.259709335471269,2.2521994134897363,-1.0,-1.0
35.0,352.0,800463.0,1.0,0.0,-1.0,500.0,0.0,-0.5178590999999999,0.3837952857876768,2.574712643678161,-1.0,-1.0
38.0,151.0,14918.0,1.0,0.0,-1.0,500.0,0.0,-0.23623779999999997,0.9706408116714165,3.5555555555555554,-1.0,-1.0
38.0,151.0,119438.0,1.0,0.0,-1.0,500.0,0.0,0.24421529999999997,2.5075197096748085,3.2,-1.0,-1.0
38.0,152.0,62602.0,1.0,0.0,-1.0,28.0,290.0,-3.779406,1.2210285537527295,3.6,1.2435233160621761,3.3488372093023258
38.0,245.0,849.0,1.0,0.0,-1.0,500.0,0.0,-0.33958979999999994,2.744693098803017,2.740740740740741,-1.0,-1.0
38.0,269.0,16626.0,1.0,0.0,-1.0,500.0,0.0,0.3879647,0.7199999424000046,3.1372549019607843,-1.0,-1.0
39.0,112.0,114395.0,1.0,0.0,-1.0,500.0,0.0,-1.656693,2.1147198182833695,2.1194805194805193,-1.0,-1.0
40.0,159.0,265495.0,1.0,0.0,-1.0,85.0,210.0,-2.6619479999999998,2.160540005368942,3.615819209039548,1.6981127941295693,3.080745341614907
41.0,149.0,29163.0,1.0,0.0,-1.0,500.0,0.0,-0.8564166,1.7761989342806395,1.8099547511312217,-1.0,-1.0
41.0,157.0,105006.0,1.0,0.0,-1.0,500.0,0.0,-1.417945,2.473754155563405,2.5829596412556053,-1.0,-1.0
2.0,139.0,4249.0,1.0,1.0,1.0,500.0,0.0,-0.9374948000000001,2.8204093498739495,2.810810810810811,-1.0,-1.0
